name,indeks,k,bas_yil,bas_ay,son_yil,son_ay,L_ay,S,I,tepe
Tekirdağ,SPEI,3,2000,3,2000,3,1,0.236,0.236,0.236
Tekirdağ,SPEI,3,2000,8,2000,9,2,0.969,0.485,0.661
Tekirdağ,SPEI,3,2000,11,2001,3,5,4.991,0.998,1.811
Tekirdağ,SPEI,3,2001,7,2001,10,4,2.36,0.59,1.072
Tekirdağ,SPEI,3,2002,3,2002,7,5,3.118,0.624,1.081
Tekirdağ,SPEI,3,2002,12,2003,1,2,0.676,0.338,0.646
Tekirdağ,SPEI,3,2003,5,2003,7,3,2.178,0.726,1.447
Tekirdağ,SPEI,3,2003,12,2003,12,1,0.087,0.087,0.087
Tekirdağ,SPEI,3,2004,4,2004,5,2,0.569,0.284,0.409
Tekirdağ,SPEI,3,2004,10,2005,6,9,6.311,0.701,1.688
Tekirdağ,SPEI,3,2005,8,2005,11,4,2.789,0.697,1.084
Tekirdağ,SPEI,3,2006,1,2006,2,2,0.623,0.311,0.476
Tekirdağ,SPEI,3,2006,5,2006,8,4,3.93,0.982,1.474
Tekirdağ,SPEI,3,2006,12,2007,10,11,17.829,1.621,2.168
Tekirdağ,SPEI,3,2008,2,2009,2,13,11.349,0.873,1.541
Tekirdağ,SPEI,3,2009,5,2009,8,4,2.689,0.672,1.321
Tekirdağ,SPEI,3,2010,5,2010,9,5,3.929,0.786,1.142
Tekirdağ,SPEI,3,2011,1,2011,1,1,0.408,0.408,0.408
Tekirdağ,SPEI,3,2011,3,2011,3,1,0.813,0.813,0.813
Tekirdağ,SPEI,3,2012,1,2012,4,4,2.536,0.634,0.938
Tekirdağ,SPEI,3,2012,6,2012,11,6,8.467,1.411,2.257
Tekirdağ,SPEI,3,2013,5,2013,9,5,8.317,1.663,1.842
Tekirdağ,SPEI,3,2013,11,2014,4,6,6.377,1.063,1.919
Tekirdağ,SPEI,3,2015,1,2015,1,1,0.377,0.377,0.377
Tekirdağ,SPEI,3,2015,5,2015,5,1,0.793,0.793,0.793
Tekirdağ,SPEI,3,2015,7,2016,10,16,15.98,0.999,1.932
Tekirdağ,SPEI,3,2017,2,2017,9,8,3.035,0.379,0.925
Tekirdağ,SPEI,3,2018,4,2018,6,3,2.195,0.732,1.226
Tekirdağ,SPEI,3,2018,10,2018,11,2,1.741,0.871,0.996
Tekirdağ,SPEI,3,2019,3,2020,4,14,16.781,1.199,1.89
Tekirdağ,SPEI,3,2020,9,2021,1,5,6.378,1.276,1.583
Tekirdağ,SPEI,3,2021,8,2022,3,8,7.323,0.915,1.247
Tekirdağ,SPEI,3,2022,5,2023,4,12,13.359,1.113,2.033
Tekirdağ,SPEI,3,2023,7,2023,10,4,6.765,1.691,2.704
Tekirdağ,SPEI,3,2024,2,2024,4,3,0.836,0.279,0.374
Tekirdağ,SPEI,3,2024,6,2024,12,7,12.79,1.827,2.454
Tekirdağ,SPEI,6,1965,10,1965,10,1,0.254,0.254,0.254
Tekirdağ,SPEI,6,1966,7,1966,7,1,0.136,0.136,0.136
Tekirdağ,SPEI,6,1966,9,1966,11,3,1.347,0.449,1.081
Tekirdağ,SPEI,6,1967,7,1967,12,6,2.334,0.389,0.938
Tekirdağ,SPEI,6,1968,7,1968,8,2,0.888,0.444,0.837
Tekirdağ,SPEI,6,1969,9,1970,2,6,3.755,0.626,1.004
Tekirdağ,SPEI,6,1970,9,1970,12,4,1.176,0.294,0.454
Tekirdağ,SPEI,6,1971,9,1971,10,2,0.81,0.405,0.439
Tekirdağ,SPEI,6,1972,1,1972,8,8,8.33,1.041,1.778
Tekirdağ,SPEI,6,1973,4,1974,5,14,9.451,0.675,1.338
Tekirdağ,SPEI,6,1974,11,1975,5,7,3.383,0.483,0.802
Tekirdağ,SPEI,6,1976,2,1976,7,6,3.883,0.647,1.234
Tekirdağ,SPEI,6,1977,4,1977,7,4,1.118,0.279,0.442
Tekirdağ,SPEI,6,1977,12,1977,12,1,0.196,0.196,0.196
Tekirdağ,SPEI,6,1978,3,1978,3,1,0.209,0.209,0.209
Tekirdağ,SPEI,6,1979,3,1979,6,4,2.729,0.682,1.126
Tekirdağ,SPEI,6,1980,10,1980,12,3,1.758,0.586,0.7
Tekirdağ,SPEI,6,1981,7,1981,9,3,0.849,0.283,0.369
Tekirdağ,SPEI,6,1982,10,1983,8,11,10.319,0.938,1.51
Tekirdağ,SPEI,6,1984,1,1984,3,3,0.577,0.192,0.329
Tekirdağ,SPEI,6,1984,10,1985,5,8,6.47,0.809,1.205
Tekirdağ,SPEI,6,1985,7,1985,10,4,2.258,0.565,0.887
Tekirdağ,SPEI,6,1985,12,1985,12,1,0.285,0.285,0.285
Tekirdağ,SPEI,6,1986,5,1986,5,1,0.308,0.308,0.308
Tekirdağ,SPEI,6,1986,8,1987,2,7,1.85,0.264,0.57
Tekirdağ,SPEI,6,1987,7,1987,7,1,0.136,0.136,0.136
Tekirdağ,SPEI,6,1987,9,1987,11,3,1.287,0.429,0.584
Tekirdağ,SPEI,6,1988,1,1988,2,2,0.631,0.316,0.32
Tekirdağ,SPEI,6,1988,10,1988,10,1,0.117,0.117,0.117
Tekirdağ,SPEI,6,1989,4,1989,7,4,1.755,0.439,0.876
Tekirdağ,SPEI,6,1989,12,1990,7,8,8.976,1.122,1.593
Tekirdağ,SPEI,6,1991,3,1991,3,1,0.259,0.259,0.259
Tekirdağ,SPEI,6,1991,11,1992,5,7,5.414,0.773,1.363
Tekirdağ,SPEI,6,1992,12,1993,4,5,2.459,0.492,1.078
Tekirdağ,SPEI,6,1993,9,1994,5,9,4.906,0.545,0.939
Tekirdağ,SPEI,6,1994,8,1994,9,2,0.248,0.124,0.166
Tekirdağ,SPEI,6,1997,1,1997,6,6,3.047,0.508,0.908
Tekirdağ,SPEI,6,1999,8,1999,11,4,2.889,0.722,1.061
Tekirdağ,SPEI,6,2000,9,2000,9,1,0.025,0.025,0.025
Tekirdağ,SPEI,6,2000,11,2001,8,10,8.217,0.822,1.364
Tekirdağ,SPEI,6,2001,10,2001,11,2,1.402,0.701,0.826
Tekirdağ,SPEI,6,2002,6,2002,7,2,1.821,0.911,1.219
Tekirdağ,SPEI,6,2003,8,2003,8,1,0.011,0.011,0.011
Tekirdağ,SPEI,6,2004,12,2006,2,15,10.906,0.727,1.418
Tekirdağ,SPEI,6,2006,4,2006,9,6,2.807,0.468,0.769
Tekirdağ,SPEI,6,2006,11,2007,10,12,26.913,2.243,4.753
Tekirdağ,SPEI,6,2008,5,2009,8,16,14.486,0.905,1.887
Tekirdağ,SPEI,6,2010,8,2010,9,2,1.967,0.984,1.141
Tekirdağ,SPEI,6,2011,4,2011,4,1,0.319,0.319,0.319
Tekirdağ,SPEI,6,2012,3,2012,12,10,11.601,1.16,2.273
Tekirdağ,SPEI,6,2013,6,2014,6,13,18.553,1.427,4.55
Tekirdağ,SPEI,6,2015,8,2017,11,28,24.678,0.881,3.457
Tekirdağ,SPEI,6,2018,1,2018,1,1,0.096,0.096,0.096
Tekirdağ,SPEI,6,2018,4,2018,5,2,0.407,0.204,0.338
Tekirdağ,SPEI,6,2018,9,2018,11,3,0.347,0.116,0.242
Tekirdağ,SPEI,6,2019,1,2020,5,17,21.301,1.253,2.108
Tekirdağ,SPEI,6,2020,11,2021,4,6,6.858,1.143,1.988
Tekirdağ,SPEI,6,2021,9,2024,1,29,30.554,1.054,2.487
Tekirdağ,SPEI,6,2024,5,2024,12,8,15.495,1.937,3.074
Tekirdağ,SPEI,9,1966,10,1966,10,1,0.962,0.962,0.962
Tekirdağ,SPEI,9,1967,10,1967,12,3,2.057,0.686,0.954
Tekirdağ,SPEI,9,1968,5,1968,5,1,0.112,0.112,0.112
Tekirdağ,SPEI,9,1969,10,1970,1,4,2.63,0.658,1.123
Tekirdağ,SPEI,9,1970,4,1970,4,1,0.032,0.032,0.032
Tekirdağ,SPEI,9,1970,12,1971,2,3,0.606,0.202,0.279
Tekirdağ,SPEI,9,1971,12,1972,9,10,8.974,0.897,1.221
Tekirdağ,SPEI,9,1973,6,1974,8,15,10.239,0.683,1.427
Tekirdağ,SPEI,9,1974,12,1975,5,6,2.577,0.429,0.715
Tekirdağ,SPEI,9,1976,3,1976,8,6,1.13,0.188,0.381
Tekirdağ,SPEI,9,1977,7,1977,8,2,0.119,0.059,0.107
Tekirdağ,SPEI,9,1977,10,1977,10,1,0.11,0.11,0.11
Tekirdağ,SPEI,9,1977,12,1977,12,1,0.074,0.074,0.074
Tekirdağ,SPEI,9,1979,6,1979,8,3,1.308,0.436,0.649
Tekirdağ,SPEI,9,1980,10,1980,12,3,0.96,0.32,0.352
Tekirdağ,SPEI,9,1981,4,1981,4,1,0.241,0.241,0.241
Tekirdağ,SPEI,9,1981,6,1981,6,1,0.28,0.28,0.28
Tekirdağ,SPEI,9,1981,10,1981,10,1,0.407,0.407,0.407
Tekirdağ,SPEI,9,1982,11,1983,8,10,9.456,0.946,1.998
Tekirdağ,SPEI,9,1983,11,1983,12,2,0.789,0.395,0.517
Tekirdağ,SPEI,9,1984,6,1984,6,1,0.033,0.033,0.033
Tekirdağ,SPEI,9,1984,12,1986,1,14,9.46,0.676,1.502
Tekirdağ,SPEI,9,1986,5,1986,5,1,0.009,0.009,0.009
Tekirdağ,SPEI,9,1986,10,1986,12,3,1.794,0.598,0.797
Tekirdağ,SPEI,9,1987,3,1987,4,2,0.163,0.082,0.139
Tekirdağ,SPEI,9,1987,10,1987,10,1,0.626,0.626,0.626
Tekirdağ,SPEI,9,1988,1,1988,3,3,0.949,0.316,0.469
Tekirdağ,SPEI,9,1989,4,1989,4,1,0.252,0.252,0.252
Tekirdağ,SPEI,9,1989,9,1989,10,2,0.797,0.399,0.524
Tekirdağ,SPEI,9,1990,1,1990,10,10,9.255,0.926,1.601
Tekirdağ,SPEI,9,1991,3,1991,3,1,0.074,0.074,0.074
Tekirdağ,SPEI,9,1991,9,1991,9,1,0.041,0.041,0.041
Tekirdağ,SPEI,9,1992,1,1992,9,9,4.735,0.526,1.195
Tekirdağ,SPEI,9,1993,1,1993,1,1,0.307,0.307,0.307
Tekirdağ,SPEI,9,1993,3,1993,7,5,1.502,0.3,0.52
Tekirdağ,SPEI,9,1993,10,1994,6,9,5.531,0.615,0.881
Tekirdağ,SPEI,9,1994,8,1994,9,2,0.34,0.17,0.233
Tekirdağ,SPEI,9,1997,1,1997,7,7,2.577,0.368,0.754
Tekirdağ,SPEI,9,1999,9,2000,2,6,1.227,0.205,0.334
Tekirdağ,SPEI,9,2000,9,2000,9,1,0.191,0.191,0.191
Tekirdağ,SPEI,9,2000,11,2001,11,13,11.702,0.9,1.449
Tekirdağ,SPEI,9,2003,6,2003,6,1,0.123,0.123,0.123
Tekirdağ,SPEI,9,2004,12,2006,9,22,15.011,0.682,1.421
Tekirdağ,SPEI,9,2006,11,2008,4,18,26.413,1.467,4.753
Tekirdağ,SPEI,9,2008,8,2009,8,13,14.8,1.138,1.787
Tekirdağ,SPEI,9,2011,7,2011,7,1,0.036,0.036,0.036
Tekirdağ,SPEI,9,2012,6,2013,2,9,10.061,1.118,2.094
Tekirdağ,SPEI,9,2013,9,2014,8,12,15.278,1.273,1.96
Tekirdağ,SPEI,9,2015,7,2018,1,31,27.195,0.877,2.145
Tekirdağ,SPEI,9,2018,4,2018,5,2,0.351,0.175,0.224
Tekirdağ,SPEI,9,2018,10,2018,12,3,0.98,0.327,0.605
Tekirdağ,SPEI,9,2019,3,2021,7,29,31.958,1.102,2.394
Tekirdağ,SPEI,9,2021,10,2023,10,25,37.852,1.514,2.463
Tekirdağ,SPEI,9,2024,1,2024,4,4,1.36,0.34,0.602
Tekirdağ,SPEI,9,2024,6,2024,12,7,10.377,1.482,2.334
Tekirdağ,SPEI,12,1967,11,1967,12,2,0.181,0.09,0.179
Tekirdağ,SPEI,12,1968,5,1968,7,3,0.42,0.14,0.155
Tekirdağ,SPEI,12,1970,1,1970,2,2,0.294,0.147,0.193
Tekirdağ,SPEI,12,1970,4,1970,4,1,0.064,0.064,0.064
Tekirdağ,SPEI,12,1970,7,1970,9,3,0.598,0.199,0.245
Tekirdağ,SPEI,12,1972,1,1972,9,9,7.451,0.828,1.267
Tekirdağ,SPEI,12,1972,11,1973,1,3,1.103,0.368,0.513
Tekirdağ,SPEI,12,1973,9,1975,5,21,12.582,0.599,1.433
Tekirdağ,SPEI,12,1976,6,1976,7,2,0.252,0.126,0.181
Tekirdağ,SPEI,12,1977,11,1978,1,3,0.469,0.156,0.376
Tekirdağ,SPEI,12,1979,9,1979,9,1,0.26,0.26,0.26
Tekirdağ,SPEI,12,1980,11,1980,11,1,0.165,0.165,0.165
Tekirdağ,SPEI,12,1981,4,1981,4,1,0.117,0.117,0.117
Tekirdağ,SPEI,12,1981,6,1981,9,4,0.496,0.124,0.239
Tekirdağ,SPEI,12,1982,12,1984,2,15,11.303,0.754,1.717
Tekirdağ,SPEI,12,1984,12,1985,1,2,0.162,0.081,0.109
Tekirdağ,SPEI,12,1985,3,1986,1,11,7.971,0.725,1.359
Tekirdağ,SPEI,12,1986,4,1986,5,2,0.277,0.139,0.219
Tekirdağ,SPEI,12,1986,11,1986,11,1,0.338,0.338,0.338
Tekirdağ,SPEI,12,1987,1,1987,3,3,0.645,0.215,0.424
Tekirdağ,SPEI,12,1987,6,1987,7,2,0.155,0.077,0.089
Tekirdağ,SPEI,12,1987,9,1987,10,2,0.095,0.048,0.051
Tekirdağ,SPEI,12,1988,1,1988,3,3,0.618,0.206,0.426
Tekirdağ,SPEI,12,1989,4,1989,4,1,0.2,0.2,0.2
Tekirdağ,SPEI,12,1989,11,1991,1,15,11.549,0.77,1.204
Tekirdağ,SPEI,12,1991,12,1993,1,14,5.099,0.364,0.96
Tekirdağ,SPEI,12,1993,6,1994,9,16,8.564,0.535,0.767
Tekirdağ,SPEI,12,1997,2,1997,5,4,0.984,0.246,0.452
Tekirdağ,SPEI,12,1997,7,1997,9,3,0.482,0.161,0.325
Tekirdağ,SPEI,12,2000,2,2000,4,3,0.64,0.213,0.363
Tekirdağ,SPEI,12,2000,11,2001,11,13,13.071,1.005,1.561
Tekirdağ,SPEI,12,2002,12,2002,12,1,0.13,0.13,0.13
Tekirdağ,SPEI,12,2005,1,2008,9,45,46.602,1.036,4.753
Tekirdağ,SPEI,12,2008,11,2009,9,11,12.896,1.172,1.866
Tekirdağ,SPEI,12,2012,8,2013,9,14,8.816,0.63,1.897
Tekirdağ,SPEI,12,2013,12,2014,8,9,13.281,1.476,2.247
Tekirdağ,SPEI,12,2015,9,2018,2,30,29.548,0.985,2.001
Tekirdağ,SPEI,12,2018,4,2018,5,2,0.488,0.244,0.246
Tekirdağ,SPEI,12,2018,10,2018,11,2,0.343,0.171,0.293
Tekirdağ,SPEI,12,2019,1,2024,12,72,90.016,1.25,2.912
Uzunköprü,SPI,1,1965,1,1965,1,1,0.325,0.325,0.325
Uzunköprü,SPI,1,1965,4,1965,4,1,0.417,0.417,0.417
Uzunköprü,SPI,1,1965,6,1965,8,3,3.83,1.277,1.989
Uzunköprü,SPI,1,1965,10,1965,10,1,1.705,1.705,1.705
Uzunköprü,SPI,1,1966,2,1966,2,1,0.609,0.609,0.609
Uzunköprü,SPI,1,1966,6,1966,6,1,0.252,0.252,0.252
Uzunköprü,SPI,1,1967,2,1967,3,2,0.581,0.29,0.374
Uzunköprü,SPI,1,1967,5,1967,6,2,0.386,0.193,0.309
Uzunköprü,SPI,1,1967,8,1967,9,2,0.356,0.178,0.35
Uzunköprü,SPI,1,1967,11,1967,11,1,0.687,0.687,0.687
Uzunköprü,SPI,1,1968,2,1968,7,6,5.103,0.85,2.0
Uzunköprü,SPI,1,1968,10,1968,10,1,0.583,0.583,0.583
Uzunköprü,SPI,1,1969,3,1969,3,1,0.21,0.21,0.21
Uzunköprü,SPI,1,1969,5,1969,7,3,1.253,0.418,0.552
Uzunköprü,SPI,1,1969,9,1969,9,1,0.4,0.4,0.4
Uzunköprü,SPI,1,1969,11,1969,11,1,0.485,0.485,0.485
Uzunköprü,SPI,1,1970,6,1970,9,4,4.709,1.177,1.866
Uzunköprü,SPI,1,1970,12,1970,12,1,0.265,0.265,0.265
Uzunköprü,SPI,1,1971,4,1971,5,2,1.12,0.56,0.812
Uzunköprü,SPI,1,1971,8,1971,8,1,0.639,0.639,0.639
Uzunköprü,SPI,1,1971,10,1971,10,1,0.032,0.032,0.032
Uzunköprü,SPI,1,1972,1,1972,3,3,1.568,0.523,1.004
Uzunköprü,SPI,1,1972,11,1972,12,2,3.13,1.565,1.957
Uzunköprü,SPI,1,1973,5,1973,5,1,0.448,0.448,0.448
Uzunköprü,SPI,1,1973,7,1973,8,2,1.673,0.837,1.022
Uzunköprü,SPI,1,1973,11,1973,11,1,0.784,0.784,0.784
Uzunköprü,SPI,1,1974,1,1974,1,1,1.282,1.282,1.282
Uzunköprü,SPI,1,1974,6,1974,7,2,1.233,0.617,0.936
Uzunköprü,SPI,1,1974,9,1974,9,1,0.486,0.486,0.486
Uzunköprü,SPI,1,1974,12,1974,12,1,0.302,0.302,0.302
Uzunköprü,SPI,1,1975,2,1975,2,1,0.616,0.616,0.616
Uzunköprü,SPI,1,1975,7,1975,7,1,0.804,0.804,0.804
Uzunköprü,SPI,1,1975,9,1975,9,1,1.536,1.536,1.536
Uzunköprü,SPI,1,1975,12,1976,4,5,2.77,0.554,1.632
Uzunköprü,SPI,1,1976,6,1976,6,1,0.189,0.189,0.189
Uzunköprü,SPI,1,1976,9,1976,9,1,0.137,0.137,0.137
Uzunköprü,SPI,1,1977,3,1977,3,1,0.259,0.259,0.259
Uzunköprü,SPI,1,1977,7,1977,7,1,0.804,0.804,0.804
Uzunköprü,SPI,1,1977,10,1977,10,1,0.269,0.269,0.269
Uzunköprü,SPI,1,1978,7,1978,8,2,1.213,0.607,0.78
Uzunköprü,SPI,1,1978,11,1978,12,2,1.613,0.806,1.109
Uzunköprü,SPI,1,1979,3,1979,3,1,2.081,2.081,2.081
Uzunköprü,SPI,1,1979,5,1979,5,1,0.72,0.72,0.72
Uzunköprü,SPI,1,1979,8,1979,9,2,0.752,0.376,0.49
Uzunköprü,SPI,1,1979,12,1979,12,1,0.38,0.38,0.38
Uzunköprü,SPI,1,1980,2,1980,3,2,0.653,0.327,0.623
Uzunköprü,SPI,1,1980,7,1980,7,1,0.053,0.053,0.053
Uzunköprü,SPI,1,1980,10,1980,10,1,1.503,1.503,1.503
Uzunköprü,SPI,1,1981,3,1981,9,7,4.274,0.611,1.282
Uzunköprü,SPI,1,1982,2,1982,2,1,0.25,0.25,0.25
Uzunköprü,SPI,1,1982,6,1982,11,6,4.057,0.676,1.093
Uzunköprü,SPI,1,1983,1,1983,1,1,0.786,0.786,0.786
Uzunköprü,SPI,1,1983,3,1983,4,2,2.715,1.357,1.476
Uzunköprü,SPI,1,1983,8,1983,8,1,0.7,0.7,0.7
Uzunköprü,SPI,1,1983,10,1983,12,3,1.955,0.652,0.979
Uzunköprü,SPI,1,1984,5,1984,6,2,0.614,0.307,0.317
Uzunköprü,SPI,1,1984,9,1984,10,2,3.793,1.897,2.04
Uzunköprü,SPI,1,1984,12,1984,12,1,1.857,1.857,1.857
Uzunköprü,SPI,1,1985,2,1985,5,4,2.862,0.716,1.755
Uzunköprü,SPI,1,1985,7,1985,10,4,2.14,0.535,0.892
Uzunköprü,SPI,1,1985,12,1985,12,1,1.386,1.386,1.386
Uzunköprü,SPI,1,1986,3,1986,5,3,2.368,0.789,1.177
Uzunköprü,SPI,1,1986,7,1986,7,1,0.039,0.039,0.039
Uzunköprü,SPI,1,1986,9,1986,9,1,1.374,1.374,1.374
Uzunköprü,SPI,1,1986,11,1986,12,2,0.753,0.377,0.727
Uzunköprü,SPI,1,1987,2,1987,2,1,0.829,0.829,0.829
Uzunköprü,SPI,1,1987,5,1987,5,1,0.471,0.471,0.471
Uzunköprü,SPI,1,1987,7,1987,7,1,0.262,0.262,0.262
Uzunköprü,SPI,1,1987,9,1987,9,1,0.883,0.883,0.883
Uzunköprü,SPI,1,1988,1,1988,2,2,1.522,0.761,1.357
Uzunköprü,SPI,1,1988,5,1988,6,2,1.401,0.701,1.157
Uzunköprü,SPI,1,1988,10,1988,10,1,1.158,1.158,1.158
Uzunköprü,SPI,1,1989,1,1989,2,2,5.289,2.644,3.031
Uzunköprü,SPI,1,1989,4,1989,4,1,1.293,1.293,1.293
Uzunköprü,SPI,1,1989,9,1989,9,1,0.431,0.431,0.431
Uzunköprü,SPI,1,1989,12,1990,3,4,5.231,1.308,2.522
Uzunköprü,SPI,1,1990,6,1990,8,3,1.478,0.493,0.727
Uzunköprü,SPI,1,1990,11,1990,11,1,0.044,0.044,0.044
Uzunköprü,SPI,1,1991,1,1991,3,3,3.12,1.04,1.662
Uzunköprü,SPI,1,1991,6,1991,6,1,0.843,0.843,0.843
Uzunköprü,SPI,1,1991,9,1991,9,1,0.35,0.35,0.35
Uzunköprü,SPI,1,1991,12,1992,5,6,5.83,0.972,2.774
Uzunköprü,SPI,1,1992,8,1992,9,2,3.38,1.69,1.834
Uzunköprü,SPI,1,1992,12,1993,2,3,2.428,0.809,1.119
Uzunköprü,SPI,1,1993,4,1993,4,1,1.528,1.528,1.528
Uzunköprü,SPI,1,1993,6,1993,10,5,4.773,0.955,1.337
Uzunköprü,SPI,1,1993,12,1994,5,6,2.557,0.426,1.158
Uzunköprü,SPI,1,1994,7,1994,9,3,1.502,0.501,0.713
Uzunköprü,SPI,1,1995,2,1995,2,1,0.094,0.094,0.094
Uzunköprü,SPI,1,1995,4,1995,5,2,1.375,0.688,1.021
Uzunköprü,SPI,1,1995,10,1995,10,1,0.842,0.842,0.842
Uzunköprü,SPI,1,1995,12,1996,1,2,1.087,0.543,1.049
Uzunköprü,SPI,1,1996,5,1996,6,2,3.28,1.64,2.647
Uzunköprü,SPI,1,1996,10,1996,10,1,1.062,1.062,1.062
Uzunköprü,SPI,1,1997,1,1997,2,2,0.535,0.267,0.291
Uzunköprü,SPI,1,1997,5,1997,6,2,1.443,0.722,0.754
Uzunköprü,SPI,1,1997,9,1997,9,1,1.352,1.352,1.352
Uzunköprü,SPI,1,1997,11,1997,11,1,0.107,0.107,0.107
Uzunköprü,SPI,1,1998,1,1998,1,1,0.783,0.783,0.783
Uzunköprü,SPI,1,1998,4,1998,4,1,0.704,0.704,0.704
Uzunköprü,SPI,1,1998,6,1998,6,1,0.557,0.557,0.557
Uzunköprü,SPI,1,1999,4,1999,5,2,2.184,1.092,1.141
Uzunköprü,SPI,1,1999,7,1999,10,4,1.583,0.396,0.556
Uzunköprü,SPI,1,2000,1,2000,1,1,0.473,0.473,0.473
Uzunköprü,SPI,1,2000,6,2000,7,2,1.244,0.622,0.955
Uzunköprü,SPI,1,2000,10,2000,12,3,1.664,0.555,0.853
Uzunköprü,SPI,1,2001,2,2001,3,2,1.221,0.611,0.84
Uzunköprü,SPI,1,2001,5,2001,8,4,2.931,0.733,1.047
Uzunköprü,SPI,1,2001,10,2001,11,2,2.012,1.006,1.866
Uzunköprü,SPI,1,2002,1,2002,2,2,0.827,0.413,0.577
Uzunköprü,SPI,1,2002,4,2002,6,3,2.459,0.82,1.266
Uzunköprü,SPI,1,2002,10,2002,10,1,0.111,0.111,0.111
Uzunköprü,SPI,1,2002,12,2002,12,1,0.844,0.844,0.844
Uzunköprü,SPI,1,2003,3,2003,3,1,1.345,1.345,1.345
Uzunköprü,SPI,1,2003,7,2003,8,2,0.736,0.368,0.519
Uzunköprü,SPI,1,2003,11,2003,12,2,1.921,0.96,1.319
Uzunköprü,SPI,1,2004,2,2004,2,1,1.874,1.874,1.874
Uzunköprü,SPI,1,2004,4,2004,5,2,1.784,0.892,1.746
Uzunköprü,SPI,1,2004,7,2004,11,5,3.868,0.774,1.536
Uzunköprü,SPI,1,2005,3,2005,4,2,1.507,0.754,1.102
Uzunköprü,SPI,1,2005,7,2005,10,4,3.499,0.875,1.645
Uzunköprü,SPI,1,2006,1,2006,1,1,0.092,0.092,0.092
Uzunköprü,SPI,1,2006,4,2006,4,1,0.987,0.987,0.987
Uzunköprü,SPI,1,2006,11,2007,4,6,5.383,0.897,1.48
Uzunköprü,SPI,1,2007,6,2007,8,3,2.745,0.915,1.476
Uzunköprü,SPI,1,2007,10,2007,10,1,0.046,0.046,0.046
Uzunköprü,SPI,1,2007,12,2008,2,3,2.166,0.722,1.332
Uzunköprü,SPI,1,2008,4,2008,6,3,1.414,0.471,0.665
Uzunköprü,SPI,1,2008,10,2008,12,3,2.298,0.766,0.865
Uzunköprü,SPI,1,2009,4,2009,6,3,2.523,0.841,1.263
Uzunköprü,SPI,1,2009,11,2009,11,1,0.404,0.404,0.404
Uzunköprü,SPI,1,2010,4,2010,6,3,1.174,0.391,0.925
Uzunköprü,SPI,1,2010,8,2010,8,1,1.645,1.645,1.645
Uzunköprü,SPI,1,2010,12,2010,12,1,0.021,0.021,0.021
Uzunköprü,SPI,1,2011,2,2011,3,2,2.519,1.26,1.683
Uzunköprü,SPI,1,2011,7,2011,8,2,0.416,0.208,0.268
Uzunköprü,SPI,1,2011,11,2011,11,1,3.582,3.582,3.582
Uzunköprü,SPI,1,2012,1,2012,3,3,1.612,0.537,1.246
Uzunköprü,SPI,1,2012,6,2012,11,6,4.904,0.817,1.495
Uzunköprü,SPI,1,2013,3,2013,5,3,2.692,0.897,2.036
Uzunköprü,SPI,1,2013,7,2013,9,3,1.167,0.389,0.42
Uzunköprü,SPI,1,2013,12,2013,12,1,1.842,1.842,1.842
Uzunköprü,SPI,1,2014,2,2014,2,1,1.989,1.989,1.989
Uzunköprü,SPI,1,2014,8,2014,8,1,0.406,0.406,0.406
Uzunköprü,SPI,1,2015,5,2015,9,5,7.125,1.425,2.282
Uzunköprü,SPI,1,2015,11,2015,12,2,3.861,1.93,3.311
Uzunköprü,SPI,1,2016,3,2016,4,2,2.356,1.178,1.963
Uzunköprü,SPI,1,2016,7,2016,7,1,1.645,1.645,1.645
Uzunköprü,SPI,1,2016,9,2016,12,4,3.771,0.943,2.034
Uzunköprü,SPI,1,2017,3,2017,3,1,0.306,0.306,0.306
Uzunköprü,SPI,1,2017,11,2017,11,1,1.621,1.621,1.621
Uzunköprü,SPI,1,2018,4,2018,6,3,6.401,2.134,3.266
Uzunköprü,SPI,1,2018,8,2018,10,3,4.334,1.445,2.128
Uzunköprü,SPI,1,2018,12,2018,12,1,0.439,0.439,0.439
Uzunköprü,SPI,1,2019,2,2019,3,2,1.965,0.983,1.588
Uzunköprü,SPI,1,2019,7,2019,7,1,0.017,0.017,0.017
Uzunköprü,SPI,1,2019,11,2020,3,5,4.556,0.911,1.548
Uzunköprü,SPI,1,2020,9,2020,11,3,2.612,0.871,2.556
Uzunköprü,SPI,1,2021,7,2021,8,2,2.554,1.277,1.645
Uzunköprü,SPI,1,2021,10,2021,10,1,0.006,0.006,0.006
Uzunköprü,SPI,1,2022,1,2022,1,1,0.776,0.776,0.776
Uzunköprü,SPI,1,2022,3,2022,3,1,1.308,1.308,1.308
Uzunköprü,SPI,1,2022,5,2022,5,1,0.028,0.028,0.028
Uzunköprü,SPI,1,2022,7,2022,8,2,0.723,0.361,0.626
Uzunköprü,SPI,1,2022,10,2023,3,6,5.174,0.862,2.273
Uzunköprü,SPI,1,2023,7,2024,3,9,6.186,0.687,1.645
Uzunköprü,SPI,1,2024,6,2024,8,3,2.834,0.945,1.571
Uzunköprü,SPI,1,2024,10,2024,11,2,2.884,1.442,1.715
Uzunköprü,SPI,3,1965,6,1965,11,6,4.828,0.805,2.065
Uzunköprü,SPI,3,1966,4,1966,4,1,0.306,0.306,0.306
Uzunköprü,SPI,3,1966,6,1966,8,3,1.02,0.34,0.407
Uzunköprü,SPI,3,1967,3,1967,12,10,4.033,0.403,0.654
