name,index,year,D,S
Kırklareli,SPEI12,2020,1,1.27
Kırklareli,SPEI12,2020,2,2.502
Kırklareli,SPEI12,2020,3,3.587
Kırklareli,SPEI12,2020,4,4.603
Kırklareli,SPEI12,2020,5,5.281
Kırklareli,SPEI12,2020,6,5.913
Kırklareli,SPEI12,2020,7,5.222
Kırklareli,SPEI12,2020,8,0.0
Kırklareli,SPEI12,2020,9,0.0
Kırklareli,SPEI12,2020,10,0.0
Kırklareli,SPEI12,2020,11,0.0
Kırklareli,SPEI12,2020,12,0.0
Kırklareli,SPEI12,2021,1,0.05
Kırklareli,SPEI12,2021,2,1.282
Kırklareli,SPEI12,2021,3,2.552
Kırklareli,SPEI12,2021,4,3.637
Kırklareli,SPEI12,2021,5,4.653
Kırklareli,SPEI12,2021,6,5.331
Kırklareli,SPEI12,2021,7,5.963
Kırklareli,SPEI12,2021,8,0.0
Kırklareli,SPEI12,2021,9,0.0
Kırklareli,SPEI12,2021,10,0.0
Kırklareli,SPEI12,2021,11,0.0
Kırklareli,SPEI12,2021,12,0.0
Kırklareli,SPEI12,2022,1,0.894
Kırklareli,SPEI12,2022,2,1.005
Kırklareli,SPEI12,2022,3,0.0
Kırklareli,SPEI12,2022,4,0.0
Kırklareli,SPEI12,2022,5,0.0
Kırklareli,SPEI12,2022,6,0.0
Kırklareli,SPEI12,2022,7,0.0
Kırklareli,SPEI12,2022,8,0.0
Kırklareli,SPEI12,2022,9,0.0
Kırklareli,SPEI12,2022,10,0.0
Kırklareli,SPEI12,2022,11,0.0
Kırklareli,SPEI12,2022,12,0.0
Kırklareli,SPEI12,2023,1,1.976
Kırklareli,SPEI12,2023,2,3.758
Kırklareli,SPEI12,2023,3,5.11
Kırklareli,SPEI12,2023,4,6.202
Kırklareli,SPEI12,2023,5,7.26
Kırklareli,SPEI12,2023,6,8.232
Kırklareli,SPEI12,2023,7,9.538
Kırklareli,SPEI12,2023,8,11.293
Kırklareli,SPEI12,2023,9,13.244
Kırklareli,SPEI12,2023,10,14.302
Kırklareli,SPEI12,2023,11,15.196
Kırklareli,SPEI12,2023,12,15.924
Kırklareli,SPEI12,2024,1,2.161
Kırklareli,SPEI12,2024,2,3.904
Kırklareli,SPEI12,2024,3,4.622
Kırklareli,SPEI12,2024,4,5.607
Kırklareli,SPEI12,2024,5,6.758
Kırklareli,SPEI12,2024,6,8.141
Kırklareli,SPEI12,2024,7,9.351
Kırklareli,SPEI12,2024,8,10.036
Kırklareli,SPEI12,2024,9,10.889
Kırklareli,SPEI12,2024,10,10.931
Kırklareli,SPEI12,2024,11,12.545
Kırklareli,SPEI12,2024,12,14.521
Lüleburgaz,SPI12,1966,1,0.0
Lüleburgaz,SPI12,1966,2,0.0
Lüleburgaz,SPI12,1966,3,0.0
Lüleburgaz,SPI12,1966,4,0.0
Lüleburgaz,SPI12,1966,5,0.0
Lüleburgaz,SPI12,1966,6,0.0
Lüleburgaz,SPI12,1966,7,0.0
Lüleburgaz,SPI12,1966,8,0.0
Lüleburgaz,SPI12,1966,9,0.0
Lüleburgaz,SPI12,1966,10,0.0
Lüleburgaz,SPI12,1966,11,0.0
Lüleburgaz,SPI12,1966,12,0.0
Lüleburgaz,SPI12,1967,1,0.0
Lüleburgaz,SPI12,1967,2,0.0
Lüleburgaz,SPI12,1967,3,0.0
Lüleburgaz,SPI12,1967,4,0.0
Lüleburgaz,SPI12,1967,5,0.0
Lüleburgaz,SPI12,1967,6,0.0
Lüleburgaz,SPI12,1967,7,0.0
Lüleburgaz,SPI12,1967,8,0.0
Lüleburgaz,SPI12,1967,9,0.0
Lüleburgaz,SPI12,1967,10,0.0
Lüleburgaz,SPI12,1967,11,0.0
Lüleburgaz,SPI12,1967,12,0.0
Lüleburgaz,SPI12,1968,1,0.285
Lüleburgaz,SPI12,1968,2,0.526
Lüleburgaz,SPI12,1968,3,0.62
Lüleburgaz,SPI12,1968,4,0.905
Lüleburgaz,SPI12,1968,5,1.142
Lüleburgaz,SPI12,1968,6,1.227
Lüleburgaz,SPI12,1968,7,1.311
Lüleburgaz,SPI12,1968,8,0.0
Lüleburgaz,SPI12,1968,9,0.0
Lüleburgaz,SPI12,1968,10,0.0
Lüleburgaz,SPI12,1968,11,0.0
Lüleburgaz,SPI12,1968,12,0.0
Lüleburgaz,SPI12,1969,1,0.825
Lüleburgaz,SPI12,1969,2,1.147
Lüleburgaz,SPI12,1969,3,1.607
Lüleburgaz,SPI12,1969,4,1.854
Lüleburgaz,SPI12,1969,5,2.168
Lüleburgaz,SPI12,1969,6,2.604
Lüleburgaz,SPI12,1969,7,2.787
Lüleburgaz,SPI12,1969,8,2.973
Lüleburgaz,SPI12,1969,9,3.309
Lüleburgaz,SPI12,1969,10,3.517
Lüleburgaz,SPI12,1969,11,3.764
Lüleburgaz,SPI12,1969,12,3.951
Lüleburgaz,SPI12,1970,1,0.164
Lüleburgaz,SPI12,1970,2,0.351
Lüleburgaz,SPI12,1970,3,0.598
Lüleburgaz,SPI12,1970,4,0.806
Lüleburgaz,SPI12,1970,5,1.222
Lüleburgaz,SPI12,1970,6,1.328
Lüleburgaz,SPI12,1970,7,1.511
Lüleburgaz,SPI12,1970,8,1.947
Lüleburgaz,SPI12,1970,9,2.261
Lüleburgaz,SPI12,1970,10,2.508
Lüleburgaz,SPI12,1970,11,2.968
Lüleburgaz,SPI12,1970,12,3.29
Lüleburgaz,SPI12,1971,1,0.0
Lüleburgaz,SPI12,1971,2,0.0
Lüleburgaz,SPI12,1971,3,0.0
Lüleburgaz,SPI12,1971,4,0.0
Lüleburgaz,SPI12,1971,5,0.0
Lüleburgaz,SPI12,1971,6,0.0
Lüleburgaz,SPI12,1971,7,0.0
Lüleburgaz,SPI12,1971,8,0.0
Lüleburgaz,SPI12,1971,9,0.0
Lüleburgaz,SPI12,1971,10,0.0
Lüleburgaz,SPI12,1971,11,0.0
Lüleburgaz,SPI12,1971,12,0.0
Lüleburgaz,SPI12,1972,1,0.908
Lüleburgaz,SPI12,1972,2,1.646
Lüleburgaz,SPI12,1972,3,2.497
Lüleburgaz,SPI12,1972,4,3.235
Lüleburgaz,SPI12,1972,5,3.762
Lüleburgaz,SPI12,1972,6,4.006
Lüleburgaz,SPI12,1972,7,4.421
Lüleburgaz,SPI12,1972,8,5.12
Lüleburgaz,SPI12,1972,9,5.364
Lüleburgaz,SPI12,1972,10,5.779
Lüleburgaz,SPI12,1972,11,0.0
Lüleburgaz,SPI12,1972,12,0.0
Lüleburgaz,SPI12,1973,1,1.016
Lüleburgaz,SPI12,1973,2,1.968
Lüleburgaz,SPI12,1973,3,2.766
Lüleburgaz,SPI12,1973,4,3.41
Lüleburgaz,SPI12,1973,5,3.617
Lüleburgaz,SPI12,1973,6,3.679
Lüleburgaz,SPI12,1973,7,4.202
Lüleburgaz,SPI12,1973,8,5.11
Lüleburgaz,SPI12,1973,9,5.848
Lüleburgaz,SPI12,1973,10,6.092
Lüleburgaz,SPI12,1973,11,6.507
Lüleburgaz,SPI12,1973,12,6.658
Lüleburgaz,SPI12,1974,1,1.793
Lüleburgaz,SPI12,1974,2,3.543
Lüleburgaz,SPI12,1974,3,5.065
Lüleburgaz,SPI12,1974,4,6.212
Lüleburgaz,SPI12,1974,5,7.267
Lüleburgaz,SPI12,1974,6,8.592
Lüleburgaz,SPI12,1974,7,9.776
Lüleburgaz,SPI12,1974,8,10.923
Lüleburgaz,SPI12,1974,9,11.927
Lüleburgaz,SPI12,1974,10,13.074
Lüleburgaz,SPI12,1974,11,13.872
Lüleburgaz,SPI12,1974,12,14.888
Lüleburgaz,SPI12,1975,1,0.552
Lüleburgaz,SPI12,1975,2,1.09
Lüleburgaz,SPI12,1975,3,1.387
Lüleburgaz,SPI12,1975,4,2.588
Lüleburgaz,SPI12,1975,5,3.538
Lüleburgaz,SPI12,1975,6,4.722
Lüleburgaz,SPI12,1975,7,6.047
Lüleburgaz,SPI12,1975,8,7.284
Lüleburgaz,SPI12,1975,9,8.249
Lüleburgaz,SPI12,1975,10,9.771
Lüleburgaz,SPI12,1975,11,11.564
Lüleburgaz,SPI12,1975,12,13.314
Lüleburgaz,SPI12,1976,1,0.023
Lüleburgaz,SPI12,1976,2,0.032
Lüleburgaz,SPI12,1976,3,0.0
Lüleburgaz,SPI12,1976,4,0.0
Lüleburgaz,SPI12,1976,5,0.0
Lüleburgaz,SPI12,1976,6,0.0
Lüleburgaz,SPI12,1976,7,0.0
Lüleburgaz,SPI12,1976,8,0.0
Lüleburgaz,SPI12,1976,9,0.0
Lüleburgaz,SPI12,1976,10,0.0
Lüleburgaz,SPI12,1976,11,0.0
Lüleburgaz,SPI12,1976,12,0.0
Lüleburgaz,SPI12,1977,1,1.01
Lüleburgaz,SPI12,1977,2,1.572
Lüleburgaz,SPI12,1977,3,1.861
Lüleburgaz,SPI12,1977,4,0.0
Lüleburgaz,SPI12,1977,5,0.0
Lüleburgaz,SPI12,1977,6,0.0
Lüleburgaz,SPI12,1977,7,0.0
Lüleburgaz,SPI12,1977,8,0.0
Lüleburgaz,SPI12,1977,9,0.0
Lüleburgaz,SPI12,1977,10,0.0
Lüleburgaz,SPI12,1977,11,0.0
Lüleburgaz,SPI12,1977,12,0.0
Lüleburgaz,SPI12,1978,1,0.964
Lüleburgaz,SPI12,1978,2,1.974
Lüleburgaz,SPI12,1978,3,2.667
Lüleburgaz,SPI12,1978,4,3.229
Lüleburgaz,SPI12,1978,5,3.595
Lüleburgaz,SPI12,1978,6,3.884
Lüleburgaz,SPI12,1978,7,3.962
Lüleburgaz,SPI12,1978,8,4.026
Lüleburgaz,SPI12,1978,9,4.257
Lüleburgaz,SPI12,1978,10,4.572
Lüleburgaz,SPI12,1978,11,4.861
Lüleburgaz,SPI12,1978,12,4.945
Lüleburgaz,SPI12,1979,1,0.924
Lüleburgaz,SPI12,1979,2,1.684
Lüleburgaz,SPI12,1979,3,2.222
Lüleburgaz,SPI12,1979,4,2.739
Lüleburgaz,SPI12,1979,5,3.565
Lüleburgaz,SPI12,1979,6,4.17
Lüleburgaz,SPI12,1979,7,4.613
Lüleburgaz,SPI12,1979,8,5.051
Lüleburgaz,SPI12,1979,9,5.073
Lüleburgaz,SPI12,1979,10,0.0
Lüleburgaz,SPI12,1979,11,0.0
Lüleburgaz,SPI12,1979,12,0.0
Lüleburgaz,SPI12,1980,1,0.0
Lüleburgaz,SPI12,1980,2,0.0
Lüleburgaz,SPI12,1980,3,0.0
Lüleburgaz,SPI12,1980,4,0.0
Lüleburgaz,SPI12,1980,5,0.0
Lüleburgaz,SPI12,1980,6,0.0
Lüleburgaz,SPI12,1980,7,0.0
Lüleburgaz,SPI12,1980,8,0.0
Lüleburgaz,SPI12,1980,9,0.0
Lüleburgaz,SPI12,1980,10,0.0
Lüleburgaz,SPI12,1980,11,0.0
Lüleburgaz,SPI12,1980,12,0.0
Lüleburgaz,SPI12,1981,1,0.609
Lüleburgaz,SPI12,1981,2,1.18
Lüleburgaz,SPI12,1981,3,1.693
Lüleburgaz,SPI12,1981,4,2.092
Lüleburgaz,SPI12,1981,5,2.177
Lüleburgaz,SPI12,1981,6,2.206
Lüleburgaz,SPI12,1981,7,0.0
Lüleburgaz,SPI12,1981,8,0.0
Lüleburgaz,SPI12,1981,9,0.0
Lüleburgaz,SPI12,1981,10,0.0
Lüleburgaz,SPI12,1981,11,0.0
Lüleburgaz,SPI12,1981,12,0.0
Lüleburgaz,SPI12,1982,1,0.659
Lüleburgaz,SPI12,1982,2,0.899
Lüleburgaz,SPI12,1982,3,0.0
Lüleburgaz,SPI12,1982,4,0.0
Lüleburgaz,SPI12,1982,5,0.0
Lüleburgaz,SPI12,1982,6,0.0
Lüleburgaz,SPI12,1982,7,0.0
Lüleburgaz,SPI12,1982,8,0.0
Lüleburgaz,SPI12,1982,9,0.0
Lüleburgaz,SPI12,1982,10,0.0
Lüleburgaz,SPI12,1982,11,0.0
Lüleburgaz,SPI12,1982,12,0.0
Lüleburgaz,SPI12,1983,1,1.419
Lüleburgaz,SPI12,1983,2,2.623
Lüleburgaz,SPI12,1983,3,3.798
Lüleburgaz,SPI12,1983,4,4.751
Lüleburgaz,SPI12,1983,5,5.581
Lüleburgaz,SPI12,1983,6,6.226
Lüleburgaz,SPI12,1983,7,7.094
Lüleburgaz,SPI12,1983,8,8.096
Lüleburgaz,SPI12,1983,9,9.271
Lüleburgaz,SPI12,1983,10,9.822
Lüleburgaz,SPI12,1983,11,10.137
Lüleburgaz,SPI12,1983,12,10.969
Lüleburgaz,SPI12,1984,1,0.962
Lüleburgaz,SPI12,1984,2,2.144
Lüleburgaz,SPI12,1984,3,3.106
Lüleburgaz,SPI12,1984,4,3.926
Lüleburgaz,SPI12,1984,5,4.794
Lüleburgaz,SPI12,1984,6,5.439
Lüleburgaz,SPI12,1984,7,6.269
Lüleburgaz,SPI12,1984,8,7.464
Lüleburgaz,SPI12,1984,9,8.883
Lüleburgaz,SPI12,1984,10,10.058
Lüleburgaz,SPI12,1984,11,11.02
Lüleburgaz,SPI12,1984,12,11.571
Lüleburgaz,SPI12,1985,1,1.541
Lüleburgaz,SPI12,1985,2,2.893
Lüleburgaz,SPI12,1985,3,4.241
Lüleburgaz,SPI12,1985,4,5.597
Lüleburgaz,SPI12,1985,5,6.939
Lüleburgaz,SPI12,1985,6,8.254
Lüleburgaz,SPI12,1985,7,9.429
Lüleburgaz,SPI12,1985,8,10.394
Lüleburgaz,SPI12,1985,9,11.149
Lüleburgaz,SPI12,1985,10,11.734
Lüleburgaz,SPI12,1985,11,11.861
Lüleburgaz,SPI12,1985,12,12.033
Lüleburgaz,SPI12,1986,1,0.315
Lüleburgaz,SPI12,1986,2,0.417
Lüleburgaz,SPI12,1986,3,0.0
Lüleburgaz,SPI12,1986,4,0.0
Lüleburgaz,SPI12,1986,5,0.0
Lüleburgaz,SPI12,1986,6,0.0
Lüleburgaz,SPI12,1986,7,0.0
Lüleburgaz,SPI12,1986,8,0.0
Lüleburgaz,SPI12,1986,9,0.0
Lüleburgaz,SPI12,1986,10,0.0
Lüleburgaz,SPI12,1986,11,0.0
Lüleburgaz,SPI12,1986,12,0.0
Lüleburgaz,SPI12,1987,1,1.826
Lüleburgaz,SPI12,1987,2,3.499
Lüleburgaz,SPI12,1987,3,4.942
Lüleburgaz,SPI12,1987,4,6.268
Lüleburgaz,SPI12,1987,5,7.583
Lüleburgaz,SPI12,1987,6,8.706
Lüleburgaz,SPI12,1987,7,9.618
Lüleburgaz,SPI12,1987,8,10.536
Lüleburgaz,SPI12,1987,9,11.388
Lüleburgaz,SPI12,1987,10,12.056
Lüleburgaz,SPI12,1987,11,12.158
Lüleburgaz,SPI12,1987,12,12.473
Lüleburgaz,SPI12,1988,1,0.22
Lüleburgaz,SPI12,1988,2,0.199
Lüleburgaz,SPI12,1988,3,0.0
Lüleburgaz,SPI12,1988,4,0.0
Lüleburgaz,SPI12,1988,5,0.0
Lüleburgaz,SPI12,1988,6,0.0
Lüleburgaz,SPI12,1988,7,0.0
Lüleburgaz,SPI12,1988,8,0.0
Lüleburgaz,SPI12,1988,9,0.0
Lüleburgaz,SPI12,1988,10,0.0
Lüleburgaz,SPI12,1988,11,0.0
Lüleburgaz,SPI12,1988,12,0.0
Lüleburgaz,SPI12,1989,1,1.205
Lüleburgaz,SPI12,1989,2,2.34
Lüleburgaz,SPI12,1989,3,2.929
Lüleburgaz,SPI12,1989,4,3.675
Lüleburgaz,SPI12,1989,5,4.295
Lüleburgaz,SPI12,1989,6,4.896
Lüleburgaz,SPI12,1989,7,5.358
Lüleburgaz,SPI12,1989,8,5.864
Lüleburgaz,SPI12,1989,9,6.495
Lüleburgaz,SPI12,1989,10,6.807
Lüleburgaz,SPI12,1989,11,7.114
Lüleburgaz,SPI12,1989,12,7.254
Lüleburgaz,SPI12,1990,1,1.449
Lüleburgaz,SPI12,1990,2,2.582
Lüleburgaz,SPI12,1990,3,3.912
Lüleburgaz,SPI12,1990,4,5.117
Lüleburgaz,SPI12,1990,5,6.252
Lüleburgaz,SPI12,1990,6,7.095
Lüleburgaz,SPI12,1990,7,7.762
Lüleburgaz,SPI12,1990,8,8.495
Lüleburgaz,SPI12,1990,9,9.169
Lüleburgaz,SPI12,1990,10,9.83
Lüleburgaz,SPI12,1990,11,10.504
Lüleburgaz,SPI12,1990,12,11.124
Lüleburgaz,SPI12,1991,1,0.259
Lüleburgaz,SPI12,1991,2,0.0
Lüleburgaz,SPI12,1991,3,0.0
Lüleburgaz,SPI12,1991,4,0.0
Lüleburgaz,SPI12,1991,5,0.0
Lüleburgaz,SPI12,1991,6,0.0
Lüleburgaz,SPI12,1991,7,0.0
Lüleburgaz,SPI12,1991,8,0.0
Lüleburgaz,SPI12,1991,9,0.0
Lüleburgaz,SPI12,1991,10,0.0
Lüleburgaz,SPI12,1991,11,0.0
Lüleburgaz,SPI12,1991,12,0.0
Lüleburgaz,SPI12,1992,1,0.411
Lüleburgaz,SPI12,1992,2,0.492
Lüleburgaz,SPI12,1992,3,0.207
Lüleburgaz,SPI12,1992,4,0.0
Lüleburgaz,SPI12,1992,5,0.0
Lüleburgaz,SPI12,1992,6,0.0
Lüleburgaz,SPI12,1992,7,0.0
Lüleburgaz,SPI12,1992,8,0.0
Lüleburgaz,SPI12,1992,9,0.0
Lüleburgaz,SPI12,1992,10,0.0
Lüleburgaz,SPI12,1992,11,0.0
Lüleburgaz,SPI12,1992,12,0.0
Lüleburgaz,SPI12,1993,1,1.442
Lüleburgaz,SPI12,1993,2,2.583
Lüleburgaz,SPI12,1993,3,3.531
Lüleburgaz,SPI12,1993,4,3.979
Lüleburgaz,SPI12,1993,5,4.453
Lüleburgaz,SPI12,1993,6,5.053
Lüleburgaz,SPI12,1993,7,5.234
Lüleburgaz,SPI12,1993,8,0.0
Lüleburgaz,SPI12,1993,9,0.0
Lüleburgaz,SPI12,1993,10,0.0
Lüleburgaz,SPI12,1993,11,0.0
Lüleburgaz,SPI12,1993,12,0.0
Lüleburgaz,SPI12,1994,1,2.003
Lüleburgaz,SPI12,1994,2,3.647
Lüleburgaz,SPI12,1994,3,5.246
Lüleburgaz,SPI12,1994,4,7.099
Lüleburgaz,SPI12,1994,5,8.619
Lüleburgaz,SPI12,1994,6,9.814
Lüleburgaz,SPI12,1994,7,11.115
Lüleburgaz,SPI12,1994,8,12.196
Lüleburgaz,SPI12,1994,9,13.175
Lüleburgaz,SPI12,1994,10,14.123
Lüleburgaz,SPI12,1994,11,15.565
Lüleburgaz,SPI12,1994,12,16.706
Lüleburgaz,SPI12,1995,1,0.0
Lüleburgaz,SPI12,1995,2,0.0
Lüleburgaz,SPI12,1995,3,0.0
Lüleburgaz,SPI12,1995,4,0.0
Lüleburgaz,SPI12,1995,5,0.0
Lüleburgaz,SPI12,1995,6,0.0
Lüleburgaz,SPI12,1995,7,0.0
Lüleburgaz,SPI12,1995,8,0.0
Lüleburgaz,SPI12,1995,9,0.0
Lüleburgaz,SPI12,1995,10,0.0
Lüleburgaz,SPI12,1995,11,0.0
Lüleburgaz,SPI12,1995,12,0.0
Lüleburgaz,SPI12,1996,1,0.38
Lüleburgaz,SPI12,1996,2,0.563
Lüleburgaz,SPI12,1996,3,0.71
Lüleburgaz,SPI12,1996,4,0.755
Lüleburgaz,SPI12,1996,5,0.982
Lüleburgaz,SPI12,1996,6,1.022
Lüleburgaz,SPI12,1996,7,0.0
Lüleburgaz,SPI12,1996,8,0.0
Lüleburgaz,SPI12,1996,9,0.0
Lüleburgaz,SPI12,1996,10,0.0
Lüleburgaz,SPI12,1996,11,0.0
Lüleburgaz,SPI12,1996,12,0.0
Lüleburgaz,SPI12,1997,1,0.284
Lüleburgaz,SPI12,1997,2,0.495
Lüleburgaz,SPI12,1997,3,0.0
Lüleburgaz,SPI12,1997,4,0.0
Lüleburgaz,SPI12,1997,5,0.0
Lüleburgaz,SPI12,1997,6,0.0
Lüleburgaz,SPI12,1997,7,0.0
Lüleburgaz,SPI12,1997,8,0.0
Lüleburgaz,SPI12,1997,9,0.0
Lüleburgaz,SPI12,1997,10,0.0
Lüleburgaz,SPI12,1997,11,0.0
Lüleburgaz,SPI12,1997,12,0.0
Lüleburgaz,SPI12,1998,1,0.0
Lüleburgaz,SPI12,1998,2,0.0
Lüleburgaz,SPI12,1998,3,0.0
Lüleburgaz,SPI12,1998,4,0.0
Lüleburgaz,SPI12,1998,5,0.0
Lüleburgaz,SPI12,1998,6,0.0
Lüleburgaz,SPI12,1998,7,0.0
Lüleburgaz,SPI12,1998,8,0.0
Lüleburgaz,SPI12,1998,9,0.0
Lüleburgaz,SPI12,1998,10,0.0
Lüleburgaz,SPI12,1998,11,0.0
Lüleburgaz,SPI12,1998,12,0.0
Lüleburgaz,SPI12,1999,1,0.0
Lüleburgaz,SPI12,1999,2,0.0
Lüleburgaz,SPI12,1999,3,0.0
Lüleburgaz,SPI12,1999,4,0.0
Lüleburgaz,SPI12,1999,5,0.0
Lüleburgaz,SPI12,1999,6,0.0
Lüleburgaz,SPI12,1999,7,0.0
Lüleburgaz,SPI12,1999,8,0.0
Lüleburgaz,SPI12,1999,9,0.0
Lüleburgaz,SPI12,1999,10,0.0
Lüleburgaz,SPI12,1999,11,0.0
Lüleburgaz,SPI12,1999,12,0.0
Lüleburgaz,SPI12,2000,1,0.633
Lüleburgaz,SPI12,2000,2,0.73
Lüleburgaz,SPI12,2000,3,0.0
Lüleburgaz,SPI12,2000,4,0.0
Lüleburgaz,SPI12,2000,5,0.0
Lüleburgaz,SPI12,2000,6,0.0
Lüleburgaz,SPI12,2000,7,0.0
Lüleburgaz,SPI12,2000,8,0.0
Lüleburgaz,SPI12,2000,9,0.0
Lüleburgaz,SPI12,2000,10,0.0
Lüleburgaz,SPI12,2000,11,0.0
Lüleburgaz,SPI12,2000,12,0.0
Lüleburgaz,SPI12,2001,1,1.887
Lüleburgaz,SPI12,2001,2,3.416
Lüleburgaz,SPI12,2001,3,4.668
Lüleburgaz,SPI12,2001,4,5.894
Lüleburgaz,SPI12,2001,5,7.091
Lüleburgaz,SPI12,2001,6,7.827
Lüleburgaz,SPI12,2001,7,8.482
Lüleburgaz,SPI12,2001,8,8.734
Lüleburgaz,SPI12,2001,9,9.342
Lüleburgaz,SPI12,2001,10,9.837
Lüleburgaz,SPI12,2001,11,10.141
Lüleburgaz,SPI12,2001,12,10.774
Lüleburgaz,SPI12,2002,1,0.658
Lüleburgaz,SPI12,2002,2,1.04
Lüleburgaz,SPI12,2002,3,1.354
Lüleburgaz,SPI12,2002,4,0.0
Lüleburgaz,SPI12,2002,5,0.0
Lüleburgaz,SPI12,2002,6,0.0
Lüleburgaz,SPI12,2002,7,0.0
Lüleburgaz,SPI12,2002,8,0.0
Lüleburgaz,SPI12,2002,9,0.0
Lüleburgaz,SPI12,2002,10,0.0
Lüleburgaz,SPI12,2002,11,0.0
Lüleburgaz,SPI12,2002,12,0.0
Lüleburgaz,SPI12,2003,1,1.455
Lüleburgaz,SPI12,2003,2,2.578
Lüleburgaz,SPI12,2003,3,3.185
Lüleburgaz,SPI12,2003,4,4.286
Lüleburgaz,SPI12,2003,5,5.082
Lüleburgaz,SPI12,2003,6,5.793
Lüleburgaz,SPI12,2003,7,5.851
Lüleburgaz,SPI12,2003,8,0.0
Lüleburgaz,SPI12,2003,9,0.0
Lüleburgaz,SPI12,2003,10,0.0
Lüleburgaz,SPI12,2003,11,0.0
Lüleburgaz,SPI12,2003,12,0.0
Lüleburgaz,SPI12,2004,1,1.753
Lüleburgaz,SPI12,2004,2,3.463
Lüleburgaz,SPI12,2004,3,4.704
Lüleburgaz,SPI12,2004,4,5.996
Lüleburgaz,SPI12,2004,5,7.237
Lüleburgaz,SPI12,2004,6,8.343
Lüleburgaz,SPI12,2004,7,9.68
Lüleburgaz,SPI12,2004,8,10.921
Lüleburgaz,SPI12,2004,9,12.078
Lüleburgaz,SPI12,2004,10,13.182
Lüleburgaz,SPI12,2004,11,14.611
Lüleburgaz,SPI12,2004,12,15.717
Lüleburgaz,SPI12,2005,1,1.478
Lüleburgaz,SPI12,2005,2,2.931
Lüleburgaz,SPI12,2005,3,4.502
Lüleburgaz,SPI12,2005,4,6.126
Lüleburgaz,SPI12,2005,5,6.988
Lüleburgaz,SPI12,2005,6,7.868
Lüleburgaz,SPI12,2005,7,8.852
Lüleburgaz,SPI12,2005,8,10.093
Lüleburgaz,SPI12,2005,9,11.803
Lüleburgaz,SPI12,2005,10,13.556
Lüleburgaz,SPI12,2005,11,14.66
Lüleburgaz,SPI12,2005,12,16.089
Lüleburgaz,SPI12,2006,1,0.039
Lüleburgaz,SPI12,2006,2,0.0
Lüleburgaz,SPI12,2006,3,0.0
Lüleburgaz,SPI12,2006,4,0.0
Lüleburgaz,SPI12,2006,5,0.0
Lüleburgaz,SPI12,2006,6,0.0
Lüleburgaz,SPI12,2006,7,0.0
Lüleburgaz,SPI12,2006,8,0.0
Lüleburgaz,SPI12,2006,9,0.0
Lüleburgaz,SPI12,2006,10,0.0
Lüleburgaz,SPI12,2006,11,0.0
Lüleburgaz,SPI12,2006,12,0.0
Lüleburgaz,SPI12,2007,1,1.462
Lüleburgaz,SPI12,2007,2,2.609
Lüleburgaz,SPI12,2007,3,3.595
Lüleburgaz,SPI12,2007,4,4.654
Lüleburgaz,SPI12,2007,5,5.695
Lüleburgaz,SPI12,2007,6,6.537
Lüleburgaz,SPI12,2007,7,7.364
Lüleburgaz,SPI12,2007,8,7.405
Lüleburgaz,SPI12,2007,9,7.588
Lüleburgaz,SPI12,2007,10,7.746
Lüleburgaz,SPI12,2007,11,7.947
Lüleburgaz,SPI12,2007,12,7.97
Lüleburgaz,SPI12,2008,1,1.625
Lüleburgaz,SPI12,2008,2,2.8
Lüleburgaz,SPI12,2008,3,3.986
Lüleburgaz,SPI12,2008,4,5.024
Lüleburgaz,SPI12,2008,5,5.915
Lüleburgaz,SPI12,2008,6,7.005
Lüleburgaz,SPI12,2008,7,8.18
Lüleburgaz,SPI12,2008,8,9.366
Lüleburgaz,SPI12,2008,9,10.352
Lüleburgaz,SPI12,2008,10,11.411
Lüleburgaz,SPI12,2008,11,12.452
Lüleburgaz,SPI12,2008,12,13.279
Lüleburgaz,SPI12,2009,1,0.873
Lüleburgaz,SPI12,2009,2,2.092
Lüleburgaz,SPI12,2009,3,3.192
Lüleburgaz,SPI12,2009,4,3.743
Lüleburgaz,SPI12,2009,5,4.154
Lüleburgaz,SPI12,2009,6,4.439
Lüleburgaz,SPI12,2009,7,4.691
Lüleburgaz,SPI12,2009,8,5.189
Lüleburgaz,SPI12,2009,9,6.375
Lüleburgaz,SPI12,2009,10,7.55
Lüleburgaz,SPI12,2009,11,9.175
Lüleburgaz,SPI12,2009,12,10.213
Lüleburgaz,SPI12,2010,1,0.0
Lüleburgaz,SPI12,2010,2,0.0
Lüleburgaz,SPI12,2010,3,0.0
Lüleburgaz,SPI12,2010,4,0.0
Lüleburgaz,SPI12,2010,5,0.0
Lüleburgaz,SPI12,2010,6,0.0
Lüleburgaz,SPI12,2010,7,0.0
Lüleburgaz,SPI12,2010,8,0.0
Lüleburgaz,SPI12,2010,9,0.0
Lüleburgaz,SPI12,2010,10,0.0
Lüleburgaz,SPI12,2010,11,0.0
Lüleburgaz,SPI12,2010,12,0.0
Lüleburgaz,SPI12,2011,1,0.527
Lüleburgaz,SPI12,2011,2,0.557
Lüleburgaz,SPI12,2011,3,0.0
Lüleburgaz,SPI12,2011,4,0.0
Lüleburgaz,SPI12,2011,5,0.0
Lüleburgaz,SPI12,2011,6,0.0
Lüleburgaz,SPI12,2011,7,0.0
Lüleburgaz,SPI12,2011,8,0.0
Lüleburgaz,SPI12,2011,9,0.0
Lüleburgaz,SPI12,2011,10,0.0
