name,year,month,SPI1,SPEI1,SPI3,SPEI3,SPI6,SPEI6,SPI9,SPEI9,SPI12,SPEI12
İpsala,1974,3,0.290,0.378,-0.602,-0.601,-1.357,-1.251,-1.322,-1.061,-0.727,-0.541
İpsala,1974,4,1.319,1.451,0.692,0.896,-0.835,-0.706,-0.961,-0.696,-0.632,-0.332
İpsala,1974,5,0.621,0.804,1.070,1.355,-0.267,-0.155,-0.780,-0.628,-0.438,-0.082
İpsala,1974,6,0.523,0.656,1.160,1.530,0.162,0.374,-0.706,-0.509,-0.730,-0.427
İpsala,1974,7,-0.139,0.220,0.397,0.826,0.638,1.022,-0.628,-0.391,-0.764,-0.431
İpsala,1974,8,0.106,0.350,0.120,0.501,0.763,1.225,-0.269,0.053,-0.738,-0.491
İpsala,1974,9,0.823,0.763,0.345,0.553,1.054,1.446,0.189,0.432,-0.604,-0.378
İpsala,1974,10,0.330,-0.210,0.434,0.154,0.445,0.564,0.657,0.805,-0.459,-0.164
İpsala,1974,11,0.456,0.480,0.541,0.329,0.422,0.396,0.777,0.968,0.001,0.100
İpsala,1974,12,-0.362,-0.524,-0.072,-0.361,-0.012,0.051,0.458,0.610,0.025,0.219
İpsala,1975,1,0.759,0.841,0.232,0.273,0.320,0.202,0.355,0.488,0.540,0.695
İpsala,1975,2,-0.603,-0.543,-0.199,-0.150,0.097,-0.001,0.040,0.055,0.378,0.586
İpsala,1975,3,0.115,-0.286,0.108,-0.026,-0.068,-0.258,-0.024,-0.079,0.333,0.471
İpsala,1975,4,-0.297,-0.612,-0.806,-1.047,-0.185,-0.316,-0.063,-0.229,0.007,0.018
İpsala,1975,5,1.083,1.047,0.425,0.014,-0.038,-0.245,0.186,-0.020,0.139,0.053
İpsala,1975,6,1.860,1.820,1.512,1.454,0.864,0.618,0.498,0.355,0.492,0.416
İpsala,1975,7,0.787,0.746,1.655,1.780,0.798,0.690,0.554,0.521,0.595,0.465
İpsala,1975,8,2.325,1.975,2.227,2.173,1.854,1.739,0.900,0.715,0.934,0.893
İpsala,1975,9,-1.814,-1.566,1.023,1.093,1.811,1.694,1.112,0.765,0.698,0.582
İpsala,1975,10,0.544,0.540,0.807,0.913,1.661,1.681,1.044,0.993,0.747,0.571
İpsala,1975,11,0.156,0.197,-0.096,-0.169,1.197,1.343,1.132,1.145,0.633,0.672
İpsala,1975,12,0.218,0.274,0.202,0.289,0.549,0.532,1.079,1.217,0.884,0.656
İpsala,1976,1,0.117,-0.223,-0.055,0.007,0.348,0.467,1.066,1.214,0.659,0.685
İpsala,1976,2,-0.373,-0.263,-0.205,-0.148,-0.337,-0.322,0.652,0.842,0.665,0.731
İpsala,1976,3,-0.306,0.224,-0.515,-0.322,-0.233,0.010,0.089,0.371,0.570,0.807
İpsala,1976,4,-0.319,-0.516,-0.944,-0.474,-0.474,-0.299,-0.085,0.164,0.574,0.815
İpsala,1976,5,0.891,1.016,0.009,0.337,-0.239,-0.085,-0.342,-0.174,0.540,0.810
İpsala,1976,6,1.148,1.399,0.863,1.082,0.025,0.300,0.065,0.410,0.326,0.654
İpsala,1976,7,0.377,0.662,1.028,1.490,0.120,0.658,-0.018,0.331,0.263,0.619
İpsala,1976,8,1.347,1.646,1.197,1.733,0.739,1.447,0.201,0.560,0.035,0.466
İpsala,1976,9,0.554,0.702,0.819,1.444,1.127,1.702,0.289,0.672,0.243,0.788
İpsala,1976,10,0.042,-0.205,0.452,0.847,0.913,1.446,0.263,0.929,0.078,0.461
İpsala,1976,11,-0.002,-0.269,-0.119,-0.216,0.459,0.869,0.325,0.833,0.042,0.442
İpsala,1976,12,0.608,0.692,0.109,-0.091,0.368,0.503,0.622,0.994,0.206,0.486
İpsala,1977,1,0.082,-0.162,0.122,0.043,0.235,0.450,0.605,1.024,0.171,0.653
İpsala,1977,2,0.376,-0.043,0.372,0.241,0.103,-0.061,0.470,0.684,0.370,0.694
İpsala,1977,3,-0.655,-0.736,-0.233,-0.566,-0.146,-0.399,0.080,0.207,0.307,0.531
İpsala,1977,4,-0.328,-0.274,-0.487,-0.770,-0.152,-0.388,-0.024,0.053,0.309,0.567
İpsala,1977,5,0.472,0.423,-0.543,-0.577,0.030,-0.180,-0.136,-0.271,0.214,0.416
İpsala,1977,6,0.043,0.262,-0.130,-0.051,-0.342,-0.401,-0.244,-0.395,-0.021,0.142
İpsala,1977,7,-0.515,-0.318,-0.024,0.148,-0.472,-0.617,-0.220,-0.372,-0.100,-0.000
İpsala,1977,8,-1.542,-0.363,-0.674,-0.259,-0.895,-0.669,-0.226,-0.192,-0.338,-0.414
İpsala,1977,9,1.295,1.488,0.539,0.785,0.126,0.508,-0.165,-0.039,-0.127,-0.198
İpsala,1977,10,-0.740,-0.485,0.030,0.347,-0.185,0.294,-0.498,-0.313,-0.288,-0.089
İpsala,1977,11,0.156,-0.112,0.101,0.260,-0.291,-0.033,-0.544,-0.349,-0.197,-0.172
İpsala,1977,12,-0.127,-0.136,-0.702,-0.657,-0.429,-0.035,-0.494,-0.248,-0.601,-0.274
İpsala,1978,1,-0.149,-0.434,-0.432,-0.502,-0.541,-0.334,-0.584,-0.278,-0.774,-0.662
İpsala,1978,2,0.354,0.230,-0.249,-0.280,-0.241,-0.138,-0.524,-0.352,-0.687,-0.527
İpsala,1978,3,0.556,0.368,0.098,-0.130,-0.485,-0.531,-0.324,-0.224,-0.392,-0.239
İpsala,1978,4,1.204,1.157,0.966,0.826,0.124,-0.024,0.013,0.110,-0.074,0.095
İpsala,1978,5,-0.156,-0.202,0.756,0.689,0.088,0.000,0.029,0.121,-0.203,-0.054
İpsala,1978,6,-0.080,0.019,0.405,0.464,0.207,0.139,-0.348,-0.327,-0.214,-0.092
İpsala,1978,7,-1.258,-0.283,-0.604,-0.398,0.287,0.276,-0.153,-0.221,-0.233,-0.097
İpsala,1978,8,-1.306,1.228,-0.920,0.498,0.062,0.723,-0.223,0.146,-0.224,0.160
İpsala,1978,9,0.912,1.141,0.026,1.140,0.187,1.124,0.106,0.457,-0.378,0.008
İpsala,1978,10,0.783,0.781,0.714,1.334,0.140,0.889,0.586,1.017,0.091,0.339
İpsala,1978,11,0.982,1.149,1.275,1.441,0.805,1.363,0.938,1.423,0.465,0.826
İpsala,1978,12,-0.236,-0.484,0.724,0.729,0.566,0.711,0.594,1.097,0.467,0.579
İpsala,1979,1,0.752,0.782,0.685,0.718,0.911,1.319,0.524,1.022,0.804,1.142
İpsala,1979,2,0.007,-0.113,0.084,-0.004,0.814,0.916,0.524,0.943,0.666,1.030
İpsala,1979,3,-1.308,-1.673,-0.079,-0.366,0.399,0.293,0.311,0.622,0.353,0.695
İpsala,1979,4,2.532,2.261,1.018,0.942,0.922,0.903,1.066,1.295,0.758,1.089
İpsala,1979,5,0.026,-0.118,1.133,1.055,0.526,0.437,1.068,1.104,0.810,1.123
İpsala,1979,6,-0.046,-0.378,1.570,1.602,0.774,0.529,0.917,0.870,0.801,1.062
İpsala,1979,7,-0.759,0.270,-0.414,-0.317,0.417,0.432,0.641,0.676,0.803,1.094
İpsala,1979,8,-0.950,0.073,-0.764,-0.185,0.433,0.615,0.219,0.226,0.795,0.917
İpsala,1979,9,0.141,0.121,-0.753,0.021,0.920,1.235,0.423,0.416,0.649,0.719
İpsala,1979,10,1.595,1.857,1.174,1.454,0.712,1.033,1.050,1.206,1.007,0.789
İpsala,1979,11,1.526,1.682,2.053,2.100,1.628,1.817,1.793,1.973,1.257,1.383
İpsala,1979,12,-0.271,-0.553,1.740,1.919,1.333,0.958,1.752,1.977,1.391,0.918
İpsala,1980,1,0.959,1.201,1.256,1.298,1.729,1.841,1.350,1.511,1.553,1.660
İpsala,1980,2,-0.632,-0.557,0.008,0.060,1.369,1.515,1.134,1.383,1.324,1.509
İpsala,1980,3,0.566,0.711,0.469,0.630,1.470,1.594,1.180,1.423,1.523,1.684
İpsala,1980,4,0.814,0.873,0.133,0.452,1.013,1.131,1.393,1.510,1.111,1.316
İpsala,1980,5,0.997,1.203,1.158,1.386,0.482,0.706,1.565,1.681,1.341,1.566
İpsala,1980,6,0.369,0.535,1.022,1.340,0.837,0.864,1.661,1.790,1.373,1.647
İpsala,1980,7,0.428,0.426,0.725,1.103,0.496,0.879,1.090,1.332,1.432,1.651
İpsala,1980,8,-0.128,0.637,0.170,0.641,0.858,1.321,0.410,0.577,1.435,1.718
İpsala,1980,9,-0.528,-0.154,-0.458,0.229,0.496,1.126,0.552,0.748,1.402,1.765
İpsala,1980,10,-1.718,-1.686,-1.687,-1.117,-0.536,-0.118,-0.410,0.002,0.540,0.587
İpsala,1980,11,0.082,-0.145,-1.156,-1.239,-0.960,-0.721,-0.147,0.077,-0.167,0.021
İpsala,1980,12,1.522,1.662,0.616,0.334,0.319,0.311,0.656,0.837,0.710,0.656
İpsala,1981,1,1.111,1.402,1.501,1.498,0.773,0.824,0.899,1.100,0.808,1.059
İpsala,1981,2,0.697,0.860,1.712,1.757,0.871,0.894,0.827,0.974,1.069,1.316
İpsala,1981,3,-0.871,-1.203,0.743,0.754,0.798,0.681,0.580,0.633,0.801,0.977
İpsala,1981,4,-1.150,-0.929,-0.540,-0.549,0.998,0.969,0.393,0.419,0.539,0.694
İpsala,1981,5,0.455,0.833,-1.036,-0.882,1.187,1.366,0.461,0.503,0.422,0.589
İpsala,1981,6,0.448,0.005,-0.214,-0.234,0.454,0.424,0.629,0.551,0.431,0.494
İpsala,1981,7,0.507,0.849,0.448,0.770,-0.151,-0.048,0.973,1.066,0.438,0.531
İpsala,1981,8,-0.880,0.156,0.136,0.331,-0.742,-0.462,1.038,0.863,0.399,0.457
İpsala,1981,9,0.030,-0.037,-0.248,0.256,-0.530,-0.052,0.246,0.388,0.463,0.471
İpsala,1981,10,0.982,0.888,0.535,0.506,0.567,0.773,0.121,0.205,0.997,0.740
İpsala,1981,11,1.049,1.296,1.187,1.247,1.025,1.109,0.461,0.585,1.334,1.488
İpsala,1981,12,0.799,0.797,1.491,1.554,1.200,0.843,0.951,1.115,1.097,0.791
İpsala,1982,1,-0.323,-0.607,0.833,0.912,0.929,0.979,0.911,1.085,0.590,0.695
İpsala,1982,2,-0.028,0.104,0.179,0.189,0.811,0.877,0.757,0.845,0.349,0.475
İpsala,1982,3,0.628,0.799,-0.176,-0.063,0.956,1.043,0.772,0.966,0.599,0.831
İpsala,1982,4,1.909,1.860,1.244,1.407,1.132,1.318,1.171,1.288,1.138,1.332
İpsala,1982,5,-0.026,-0.040,1.370,1.537,0.715,0.906,1.154,1.268,1.096,1.244
İpsala,1982,6,-0.852,-0.686,0.791,1.010,0.220,0.407,1.103,1.244,0.919,1.151
İpsala,1982,7,-0.294,0.304,-0.742,-0.418,0.454,0.897,0.764,1.065,0.833,1.067
İpsala,1982,8,-0.444,0.153,-1.108,-0.288,0.531,1.008,0.340,0.485,0.833,1.068
İpsala,1982,9,-0.571,-1.219,-1.073,-0.604,0.027,0.361,-0.183,0.148,0.786,0.963
İpsala,1982,10,0.259,-0.009,-0.308,-0.614,-0.949,-0.800,0.061,0.293,0.502,0.526
İpsala,1982,11,-0.048,-0.105,-0.388,-0.650,-0.903,-0.748,0.016,0.172,0.044,0.156
İpsala,1982,12,0.392,0.234,0.021,-0.216,-0.398,-0.244,-0.032,-0.013,-0.193,0.063
İpsala,1983,1,-0.524,-0.885,-0.356,-0.484,-0.687,-0.868,-1.010,-0.996,-0.300,-0.193
İpsala,1983,2,0.060,0.078,-0.192,-0.336,-0.507,-0.754,-0.893,-0.900,-0.223,-0.152
İpsala,1983,3,-1.379,-1.366,-1.081,-1.095,-0.664,-0.811,-0.934,-0.942,-0.575,-0.539
İpsala,1983,4,-0.232,-0.694,-1.072,-1.271,-0.767,-0.949,-0.962,-1.119,-1.193,-1.217
İpsala,1983,5,0.195,-0.271,-1.073,-1.611,-0.682,-1.095,-0.860,-1.204,-1.181,-1.264
İpsala,1983,6,1.241,1.598,0.526,0.453,-0.569,-0.568,-0.453,-0.592,-0.702,-0.748
İpsala,1983,7,2.398,2.579,1.708,1.944,0.727,0.799,0.160,0.114,-0.066,-0.177
İpsala,1983,8,-0.926,0.459,1.849,2.099,0.754,0.996,0.218,0.255,-0.081,-0.139
İpsala,1983,9,0.923,1.000,1.695,1.913,1.625,1.779,0.341,0.429,0.178,0.219
İpsala,1983,10,0.154,0.160,0.251,0.575,1.322,1.643,0.611,0.865,0.147,0.272
İpsala,1983,11,0.050,0.065,0.185,0.361,1.108,1.568,0.528,0.809,0.194,0.332
İpsala,1983,12,0.000,-0.152,-0.270,-0.254,0.601,0.638,0.674,0.960,0.028,0.254
İpsala,1984,1,0.308,-0.025,-0.157,-0.223,-0.147,0.045,0.730,1.056,0.254,0.438
İpsala,1984,2,0.227,0.275,0.015,-0.078,0.008,0.071,0.715,1.084,0.301,0.497
İpsala,1984,3,2.633,2.356,1.401,1.472,0.703,0.840,1.174,1.397,1.177,1.387
İpsala,1984,4,0.811,0.992,2.107,1.908,0.906,1.046,0.836,1.089,1.353,1.578
İpsala,1984,5,-0.504,-0.853,1.998,1.934,0.929,1.042,0.768,0.929,1.310,1.590
İpsala,1984,6,-0.546,-0.211,-0.244,-0.120,1.046,0.887,0.529,0.735,1.001,1.279
İpsala,1984,7,0.696,1.158,-0.419,-0.113,1.291,1.638,0.625,0.870,0.585,0.925
İpsala,1984,8,0.702,1.205,0.129,0.936,1.500,1.890,0.801,0.821,0.681,1.054
İpsala,1984,9,-2.128,-1.597,-0.122,0.434,-0.472,0.173,0.843,0.810,0.396,0.703
İpsala,1984,10,-1.833,-1.792,-1.515,-1.326,-1.595,-1.200,0.386,0.642,0.101,0.257
İpsala,1984,11,0.274,0.164,-1.103,-1.457,-0.947,-0.702,0.381,0.571,0.199,0.289
İpsala,1984,12,-1.059,-1.208,-1.430,-1.487,-1.365,-0.936,-1.318,-1.059,-0.102,0.116
İpsala,1985,1,0.582,0.518,-0.320,-0.408,-1.187,-1.178,-1.326,-1.188,-0.024,0.136
İpsala,1985,2,-0.048,0.185,-0.435,-0.376,-1.109,-1.274,-1.119,-0.891,-0.074,0.143
İpsala,1985,3,-0.816,-0.538,-0.138,0.002,-1.081,-1.087,-1.091,-0.856,-1.114,-0.858
İpsala,1985,4,-1.256,-1.363,-1.362,-1.055,-0.850,-0.819,-1.459,-1.294,-1.543,-1.299
İpsala,1985,5,-1.381,-1.742,-2.191,-2.172,-1.299,-1.351,-1.745,-1.810,-1.695,-1.412
İpsala,1985,6,0.461,0.537,-1.179,-1.514,-0.745,-0.706,-1.471,-1.543,-1.441,-1.260
İpsala,1985,7,-0.285,0.248,-0.539,-0.592,-1.433,-1.184,-1.026,-0.973,-1.570,-1.340
İpsala,1985,8,-1.222,-0.897,-0.221,-0.009,-1.742,-1.569,-1.287,-1.088,-1.711,-1.593
İpsala,1985,9,-0.667,-0.491,-1.353,-0.713,-2.039,-1.735,-1.183,-0.881,-1.718,-1.527
İpsala,1985,10,-0.594,-0.421,-1.272,-0.959,-1.560,-1.176,-2.060,-1.433,-1.472,-1.068
İpsala,1985,11,0.642,0.583,-0.233,-0.161,-0.421,-0.253,-1.276,-1.130,-1.182,-1.039
İpsala,1985,12,-1.307,-1.601,-0.797,-0.876,-1.247,-0.840,-1.644,-1.472,-1.426,-1.107
İpsala,1986,1,1.194,1.329,0.393,0.180,-0.348,-0.505,-0.627,-0.714,-1.138,-1.088
İpsala,1986,2,1.281,1.430,0.712,0.675,0.325,0.325,0.169,0.172,-0.459,-0.554
İpsala,1986,3,-1.257,-0.958,1.114,1.163,0.206,0.205,-0.128,-0.072,-0.492,-0.564
İpsala,1986,4,-1.840,-1.952,-0.101,-0.142,0.219,-0.030,-0.327,-0.454,-0.544,-0.641
İpsala,1986,5,0.281,0.349,-1.639,-1.651,0.008,-0.225,-0.213,-0.276,-0.343,-0.352
İpsala,1986,6,0.023,0.024,-0.824,-1.103,0.567,0.417,-0.119,-0.196,-0.416,-0.438
İpsala,1986,7,-1.122,-0.507,-0.241,-0.124,-0.342,-0.370,0.040,-0.142,-0.446,-0.525
İpsala,1986,8,-0.156,-0.546,-0.565,-0.557,-1.644,-1.573,-0.221,-0.311,-0.390,-0.498
İpsala,1986,9,-0.701,-0.853,-1.328,-1.128,-1.683,-1.682,0.116,0.014,-0.418,-0.587
İpsala,1986,10,-0.101,-0.205,-0.634,-0.852,-0.876,-0.822,-0.794,-0.821,-0.280,-0.298
İpsala,1986,11,-0.693,-0.601,-1.223,-0.994,-1.443,-1.105,-1.984,-1.577,-0.747,-0.833
İpsala,1986,12,-0.224,-0.229,-1.081,-0.843,-1.515,-1.007,-1.721,-1.429,-0.569,-0.327
İpsala,1987,1,0.494,0.443,-0.586,-0.407,-1.090,-0.933,-1.159,-0.952,-1.101,-0.975
İpsala,1987,2,-0.497,-0.708,-0.294,-0.280,-1.049,-0.925,-1.312,-1.122,-1.730,-1.528
İpsala,1987,3,-0.328,0.189,-0.264,-0.152,-0.968,-0.681,-1.269,-0.979,-1.467,-1.282
İpsala,1987,4,0.464,0.633,-0.579,-0.101,-0.736,-0.442,-1.072,-0.772,-1.131,-0.809
İpsala,1987,5,0.059,0.346,-0.181,0.476,-0.397,-0.118,-1.019,-0.636,-1.224,-0.839
İpsala,1987,6,0.590,0.626,0.350,0.676,-0.105,0.216,-0.791,-0.380,-1.062,-0.706
İpsala,1987,7,-0.321,-0.760,0.066,0.162,-0.469,-0.172,-0.694,-0.416,-1.000,-0.718
İpsala,1987,8,0.739,0.991,0.364,0.487,-0.007,0.566,-0.293,0.072,-0.870,-0.502
İpsala,1987,9,-1.155,-1.257,-0.595,-0.549,-0.213,0.099,-0.385,-0.012,-0.939,-0.592
İpsala,1987,10,0.308,0.371,-0.058,0.048,-0.196,0.067,-0.556,-0.172,-0.751,-0.215
İpsala,1987,11,0.873,0.869,0.413,0.327,0.417,0.387,0.211,0.474,-0.086,0.119
İpsala,1987,12,1.431,1.641,1.498,1.670,1.128,0.768,1.076,1.277,0.714,0.654
İpsala,1988,1,-1.113,-1.451,1.028,0.988,0.787,0.813,0.630,0.738,0.310,0.489
İpsala,1988,2,0.423,0.435,0.725,0.746,0.695,0.665,0.711,0.688,0.530,0.744
İpsala,1988,3,0.449,0.387,-0.294,-0.534,0.908,0.913,0.661,0.638,0.653,0.770
İpsala,1988,4,-0.517,-0.187,0.108,0.271,0.815,0.793,0.624,0.683,0.515,0.629
İpsala,1988,5,-0.892,-0.626,-0.612,-0.405,0.334,0.374,0.400,0.428,0.418,0.468
İpsala,1988,6,-0.771,-0.747,-1.541,-1.124,-1.029,-0.968,0.428,0.508,0.216,0.246
İpsala,1988,7,0.333,-0.686,-0.914,-1.319,-0.542,-0.677,0.426,0.304,0.277,0.235
İpsala,1988,8,1.866,1.469,0.594,0.242,-0.122,-0.207,0.422,0.294,0.470,0.361
İpsala,1988,9,0.302,0.241,0.961,0.657,-0.367,-0.396,-0.493,-0.477,0.614,0.558
İpsala,1988,10,-0.522,-0.505,0.291,0.326,-0.447,-0.486,-0.360,-0.371,0.402,0.309
İpsala,1988,11,1.325,1.647,0.764,1.047,0.832,0.885,0.418,0.547,0.641,0.732
İpsala,1988,12,-0.222,-0.301,0.435,0.705,0.706,0.580,0.108,0.264,-0.136,0.053
İpsala,1989,1,-3.518,-1.546,0.114,0.341,0.121,0.364,-0.311,-0.143,-0.287,-0.158
İpsala,1989,2,-1.085,-1.213,-1.658,-1.498,-0.549,-0.351,-0.398,-0.367,-0.598,-0.486
İpsala,1989,3,0.866,0.650,-1.060,-1.173,-0.317,-0.204,-0.008,0.008,-0.451,-0.355
İpsala,1989,4,-1.018,-1.661,-0.738,-1.346,-0.256,-0.371,-0.203,-0.197,-0.521,-0.586
İpsala,1989,5,0.228,0.444,0.062,-0.356,-1.229,-1.403,-0.504,-0.447,-0.366,-0.430
İpsala,1989,6,0.325,0.719,-0.426,-0.455,-1.152,-1.201,-0.504,-0.356,-0.192,-0.165
İpsala,1989,7,-0.081,0.167,0.061,0.624,-0.578,-0.639,-0.280,-0.179,-0.233,-0.071
İpsala,1989,8,2.467,1.912,1.295,1.528,0.851,0.923,-0.498,-0.350,-0.059,0.114
İpsala,1989,9,0.454,0.551,1.324,1.487,0.650,0.915,-0.344,-0.153,-0.041,0.155
İpsala,1989,10,0.853,1.022,1.398,1.635,1.166,1.539,0.590,0.706,0.384,0.476
İpsala,1989,11,-0.682,-0.730,0.048,0.231,0.644,0.990,0.505,0.667,-0.435,-0.327
İpsala,1989,12,0.258,0.240,0.010,0.063,0.569,0.578,0.288,0.517,-0.315,-0.029
İpsala,1990,1,-2.179,-1.485,-1.237,-1.094,0.054,0.237,-0.027,0.426,-0.361,-0.238
İpsala,1990,2,-0.432,-0.657,-0.866,-0.927,-0.700,-0.596,-0.187,0.067,-0.190,-0.079
İpsala,1990,3,-1.132,-1.409,-1.940,-1.701,-1.045,-1.011,-0.428,-0.296,-0.578,-0.434
İpsala,1990,4,0.349,0.203,-1.023,-1.293,-1.410,-1.359,-0.351,-0.280,-0.375,-0.106
İpsala,1990,5,0.132,0.251,-0.621,-0.781,-1.058,-1.183,-0.887,-0.801,-0.408,-0.183
İpsala,1990,6,-0.076,0.243,-0.048,0.110,-1.492,-1.443,-1.029,-0.909,-0.469,-0.272
İpsala,1990,7,-1.153,-1.188,-0.402,-0.345,-1.104,-1.192,-1.470,-1.369,-0.517,-0.433
İpsala,1990,8,-0.926,-0.263,-0.856,-0.597,-1.045,-1.024,-1.274,-1.149,-1.084,-0.943
İpsala,1990,9,0.718,0.936,-0.160,-0.097,-0.329,-0.053,-1.497,-1.186,-1.052,-0.901
İpsala,1990,10,0.378,0.324,0.291,0.427,-0.183,0.098,-0.772,-0.692,-1.242,-0.894
İpsala,1990,11,-0.866,-1.234,-0.321,-0.373,-0.756,-0.678,-0.961,-0.957,-1.220,-1.161
İpsala,1990,12,1.452,1.615,0.697,0.585,0.480,0.350,0.341,0.345,-0.564,-0.378
İpsala,1991,1,-1.243,-1.286,0.113,-0.039,0.120,0.101,-0.150,-0.067,-0.575,-0.656
İpsala,1991,2,-0.113,-0.121,0.521,0.582,0.116,0.122,-0.195,-0.221,-0.419,-0.473
İpsala,1991,3,-0.719,-0.685,-1.291,-1.158,-0.195,-0.284,-0.290,-0.324,-0.335,-0.281
İpsala,1991,4,1.014,1.051,-0.128,0.080,-0.011,-0.094,0.016,0.088,-0.186,-0.065
İpsala,1991,5,0.795,0.990,0.499,0.738,0.580,0.732,0.230,0.353,-0.032,0.077
İpsala,1991,6,-0.845,-1.506,0.570,0.487,-0.671,-0.604,-0.025,-0.091,-0.122,-0.175
İpsala,1991,7,0.343,-0.000,0.119,-0.125,-0.125,-0.210,-0.042,-0.200,-0.016,-0.046
İpsala,1991,8,0.355,0.519,-0.383,-0.627,0.067,0.091,0.351,0.309,0.064,0.051
İpsala,1991,9,-0.634,-0.529,-0.346,-0.226,0.120,0.156,-0.837,-0.596,-0.170,-0.259
İpsala,1991,10,0.728,0.698,0.291,0.302,0.136,0.109,-0.042,-0.044,-0.017,0.008
İpsala,1991,11,0.949,1.040,0.808,0.825,0.485,0.307,0.559,0.537,0.610,0.626
İpsala,1991,12,-0.517,-0.468,0.535,0.592,0.274,0.324,0.411,0.458,-0.289,-0.060
İpsala,1992,1,-2.558,-1.572,-0.436,-0.373,-0.359,-0.257,-0.361,-0.314,-0.430,-0.383
İpsala,1992,2,-1.213,-1.023,-1.992,-1.539,-0.647,-0.566,-0.856,-0.844,-0.580,-0.517
İpsala,1992,3,0.214,0.317,-1.584,-1.275,-0.450,-0.353,-0.576,-0.426,-0.367,-0.250
İpsala,1992,4,0.614,0.551,-0.485,-0.246,-0.582,-0.481,-0.488,-0.304,-0.476,-0.371
İpsala,1992,5,-0.520,0.071,-0.013,0.354,-1.459,-1.120,-0.616,-0.375,-0.781,-0.623
İpsala,1992,6,0.581,0.745,0.188,0.547,-1.114,-0.674,-0.405,-0.130,-0.520,-0.247
İpsala,1992,7,-0.193,0.083,-0.175,0.400,-0.574,-0.119,-0.657,-0.365,-0.570,-0.241
İpsala,1992,8,0.169,-0.556,0.168,0.173,-0.018,0.273,-1.262,-0.786,-0.576,-0.380
İpsala,1992,9,-0.571,-0.486,-0.722,-0.672,-0.429,-0.092,-1.377,-0.836,-0.602,-0.414
İpsala,1992,10,0.298,-0.153,-0.150,-0.688,-0.441,-0.353,-0.701,-0.553,-0.756,-0.414
İpsala,1992,11,0.243,0.048,-0.113,-0.426,-0.132,-0.366,-0.176,-0.231,-1.096,-0.954
İpsala,1992,12,-0.598,-0.795,-0.392,-0.742,-0.701,-0.689,-0.574,-0.633,-1.299,-0.965
İpsala,1993,1,-1.274,-1.336,-1.082,-1.144,-1.230,-1.399,-1.246,-1.206,-1.349,-1.203
İpsala,1993,2,-0.182,-0.090,-1.311,-1.228,-1.099,-1.208,-1.093,-1.132,-0.980,-0.946
İpsala,1993,3,-0.036,0.110,-1.005,-0.869,-0.949,-1.038,-1.135,-1.159,-0.991,-0.929
İpsala,1993,4,-1.793,-0.913,-1.119,-0.633,-1.344,-1.164,-1.398,-1.339,-1.396,-1.185
İpsala,1993,5,0.418,0.721,-0.701,-0.177,-1.432,-1.143,-1.264,-1.127,-1.234,-1.064
İpsala,1993,6,1.613,1.571,0.542,0.876,-0.510,-0.148,-0.688,-0.631,-0.866,-0.799
İpsala,1993,7,-0.539,-0.401,0.891,1.202,-0.102,0.275,-0.763,-0.623,-0.876,-0.835
İpsala,1993,8,-0.050,-0.339,0.872,0.773,0.048,0.348,-0.887,-0.548,-0.877,-0.815
İpsala,1993,9,-0.507,-1.144,-0.958,-1.134,-0.183,-0.102,-0.868,-0.541,-0.911,-0.940
İpsala,1993,10,-0.399,-1.036,-0.811,-1.428,-0.014,-0.263,-0.671,-0.670,-1.094,-0.908
İpsala,1993,11,0.372,0.447,-0.404,-0.768,0.041,-0.286,-0.326,-0.399,-0.965,-0.925
İpsala,1993,12,-0.012,-0.235,-0.305,-0.600,-0.683,-0.756,-0.383,-0.536,-0.889,-0.637
İpsala,1994,1,-0.142,-0.579,-0.188,-0.271,-0.785,-1.127,-0.280,-0.488,-0.730,-0.784
İpsala,1994,2,-0.737,-0.743,-0.655,-0.810,-0.869,-1.143,-0.556,-0.850,-0.766,-0.856
İpsala,1994,3,-0.750,-0.858,-1.077,-1.119,-0.919,-1.090,-1.158,-1.332,-0.865,-0.977
İpsala,1994,4,0.138,-0.082,-1.187,-1.218,-0.675,-0.782,-1.080,-1.304,-0.634,-0.816
İpsala,1994,5,-1.343,-1.242,-1.233,-1.444,-1.156,-1.365,-1.243,-1.477,-0.922,-1.174
İpsala,1994,6,-0.316,0.024,-0.942,-0.961,-1.450,-1.494,-1.242,-1.352,-1.436,-1.505
İpsala,1994,7,1.076,0.854,-0.303,-0.368,-1.146,-1.163,-0.787,-0.879,-1.148,-1.298
İpsala,1994,8,0.120,-0.440,0.254,0.122,-0.776,-0.995,-0.975,-1.047,-1.105,-1.301
İpsala,1994,9,-1.121,-2.558,-0.020,-1.044,-0.955,-1.523,-1.393,-1.740,-1.203,-1.458
İpsala,1994,10,1.155,1.203,0.616,-0.033,0.189,-0.300,-0.518,-0.944,-0.494,-0.610
İpsala,1994,11,0.019,0.069,0.386,0.084,0.343,0.004,-0.247,-0.658,-0.601,-0.909
İpsala,1994,12,1.195,1.424,1.281,1.474,1.065,0.594,0.611,0.356,-0.029,-0.109
İpsala,1995,1,1.484,1.855,1.476,1.614,1.578,1.429,1.239,1.129,0.722,0.537
İpsala,1995,2,0.409,0.204,1.613,1.639,1.419,1.344,1.404,1.274,0.925,0.735
İpsala,1995,3,1.244,1.181,1.595,1.546,1.785,1.768,1.607,1.391,1.248,1.084
