year,month,pr_mm,tas_c,model,name,ssp
2057,11,86.82,14.669,MRI-ESM2-0,Sarıyer,ssp245
2057,12,133.143,11.438,MRI-ESM2-0,Sarıyer,ssp245
2058,1,170.474,7.294,MRI-ESM2-0,Sarıyer,ssp245
2058,2,101.49,6.084,MRI-ESM2-0,Sarıyer,ssp245
2058,3,78.812,7.1,MRI-ESM2-0,Sarıyer,ssp245
2058,4,82.733,15.088,MRI-ESM2-0,Sarıyer,ssp245
2058,5,44.901,17.677,MRI-ESM2-0,Sarıyer,ssp245
2058,6,48.063,21.499,MRI-ESM2-0,Sarıyer,ssp245
2058,7,0.366,25.55,MRI-ESM2-0,Sarıyer,ssp245
2058,8,11.16,26.274,MRI-ESM2-0,Sarıyer,ssp245
2058,9,31.781,23.494,MRI-ESM2-0,Sarıyer,ssp245
2058,10,46.273,16.804,MRI-ESM2-0,Sarıyer,ssp245
2058,11,56.632,16.512,MRI-ESM2-0,Sarıyer,ssp245
2058,12,34.878,12.775,MRI-ESM2-0,Sarıyer,ssp245
2059,1,72.503,8.438,MRI-ESM2-0,Sarıyer,ssp245
2059,2,65.48,7.929,MRI-ESM2-0,Sarıyer,ssp245
2059,3,104.428,9.876,MRI-ESM2-0,Sarıyer,ssp245
2059,4,12.989,10.661,MRI-ESM2-0,Sarıyer,ssp245
2059,5,5.533,18.894,MRI-ESM2-0,Sarıyer,ssp245
2059,6,74.08,23.205,MRI-ESM2-0,Sarıyer,ssp245
2059,7,0.004,26.005,MRI-ESM2-0,Sarıyer,ssp245
2059,8,11.107,25.804,MRI-ESM2-0,Sarıyer,ssp245
2059,9,101.775,22.193,MRI-ESM2-0,Sarıyer,ssp245
2059,10,72.788,16.639,MRI-ESM2-0,Sarıyer,ssp245
2059,11,83.716,14.004,MRI-ESM2-0,Sarıyer,ssp245
2059,12,66.889,12.768,MRI-ESM2-0,Sarıyer,ssp245
2060,1,150.12,7.285,MRI-ESM2-0,Sarıyer,ssp245
2060,2,69.136,5.836,MRI-ESM2-0,Sarıyer,ssp245
2060,3,67.979,6.623,MRI-ESM2-0,Sarıyer,ssp245
2060,4,16.259,16.17,MRI-ESM2-0,Sarıyer,ssp245
2060,5,68.832,17.404,MRI-ESM2-0,Sarıyer,ssp245
2060,6,17.308,23.084,MRI-ESM2-0,Sarıyer,ssp245
2060,7,38.877,25.982,MRI-ESM2-0,Sarıyer,ssp245
2060,8,7.963,26.294,MRI-ESM2-0,Sarıyer,ssp245
2060,9,35.423,21.725,MRI-ESM2-0,Sarıyer,ssp245
2060,10,68.127,17.928,MRI-ESM2-0,Sarıyer,ssp245
2060,11,132.544,13.944,MRI-ESM2-0,Sarıyer,ssp245
2060,12,119.478,10.277,MRI-ESM2-0,Sarıyer,ssp245
2061,1,52.807,8.083,MRI-ESM2-0,Sarıyer,ssp245
2061,2,91.631,6.586,MRI-ESM2-0,Sarıyer,ssp245
2061,3,54.828,8.624,MRI-ESM2-0,Sarıyer,ssp245
2061,4,29.472,16.214,MRI-ESM2-0,Sarıyer,ssp245
2061,5,16.666,17.639,MRI-ESM2-0,Sarıyer,ssp245
2061,6,47.318,23.517,MRI-ESM2-0,Sarıyer,ssp245
2061,7,5.116,24.957,MRI-ESM2-0,Sarıyer,ssp245
2061,8,1.47,24.616,MRI-ESM2-0,Sarıyer,ssp245
2061,9,0.907,24.485,MRI-ESM2-0,Sarıyer,ssp245
2061,10,326.426,14.848,MRI-ESM2-0,Sarıyer,ssp245
2061,11,44.022,15.931,MRI-ESM2-0,Sarıyer,ssp245
2061,12,129.229,9.562,MRI-ESM2-0,Sarıyer,ssp245
2062,1,49.611,8.036,MRI-ESM2-0,Sarıyer,ssp245
2062,2,246.912,5.827,MRI-ESM2-0,Sarıyer,ssp245
2062,3,79.05,8.528,MRI-ESM2-0,Sarıyer,ssp245
2062,4,79.354,10.5,MRI-ESM2-0,Sarıyer,ssp245
2062,5,24.192,16.761,MRI-ESM2-0,Sarıyer,ssp245
2062,6,32.341,23.082,MRI-ESM2-0,Sarıyer,ssp245
2062,7,0.306,27.559,MRI-ESM2-0,Sarıyer,ssp245
2062,8,8.239,27.192,MRI-ESM2-0,Sarıyer,ssp245
2062,9,6.0,23.277,MRI-ESM2-0,Sarıyer,ssp245
2062,10,34.192,17.828,MRI-ESM2-0,Sarıyer,ssp245
2062,11,47.087,17.746,MRI-ESM2-0,Sarıyer,ssp245
2062,12,26.36,11.846,MRI-ESM2-0,Sarıyer,ssp245
2063,1,61.303,8.368,MRI-ESM2-0,Sarıyer,ssp245
2063,2,138.141,6.86,MRI-ESM2-0,Sarıyer,ssp245
2063,3,138.268,6.741,MRI-ESM2-0,Sarıyer,ssp245
2063,4,41.366,11.7,MRI-ESM2-0,Sarıyer,ssp245
2063,5,6.168,17.39,MRI-ESM2-0,Sarıyer,ssp245
2063,6,58.172,23.03,MRI-ESM2-0,Sarıyer,ssp245
2063,7,61.785,25.184,MRI-ESM2-0,Sarıyer,ssp245
2063,8,8.722,25.835,MRI-ESM2-0,Sarıyer,ssp245
2063,9,11.076,21.618,MRI-ESM2-0,Sarıyer,ssp245
2063,10,111.742,18.835,MRI-ESM2-0,Sarıyer,ssp245
2063,11,117.886,12.838,MRI-ESM2-0,Sarıyer,ssp245
2063,12,164.393,10.344,MRI-ESM2-0,Sarıyer,ssp245
2064,1,101.371,7.887,MRI-ESM2-0,Sarıyer,ssp245
2064,2,82.548,6.952,MRI-ESM2-0,Sarıyer,ssp245
2064,3,104.478,8.709,MRI-ESM2-0,Sarıyer,ssp245
2064,4,31.464,12.161,MRI-ESM2-0,Sarıyer,ssp245
2064,5,2.896,17.97,MRI-ESM2-0,Sarıyer,ssp245
2064,6,48.661,21.675,MRI-ESM2-0,Sarıyer,ssp245
2064,7,4.978,24.656,MRI-ESM2-0,Sarıyer,ssp245
2064,8,38.39,28.03,MRI-ESM2-0,Sarıyer,ssp245
2064,9,74.888,24.174,MRI-ESM2-0,Sarıyer,ssp245
2064,10,82.266,18.957,MRI-ESM2-0,Sarıyer,ssp245
2064,11,131.117,12.492,MRI-ESM2-0,Sarıyer,ssp245
2064,12,107.632,10.309,MRI-ESM2-0,Sarıyer,ssp245
2065,1,185.556,5.364,MRI-ESM2-0,Sarıyer,ssp245
2065,2,63.778,7.516,MRI-ESM2-0,Sarıyer,ssp245
2065,3,32.758,10.085,MRI-ESM2-0,Sarıyer,ssp245
2065,4,12.458,15.778,MRI-ESM2-0,Sarıyer,ssp245
2065,5,123.998,18.07,MRI-ESM2-0,Sarıyer,ssp245
2065,6,3.939,23.385,MRI-ESM2-0,Sarıyer,ssp245
2065,7,26.228,26.446,MRI-ESM2-0,Sarıyer,ssp245
2065,8,2.198,28.125,MRI-ESM2-0,Sarıyer,ssp245
2065,9,126.932,22.425,MRI-ESM2-0,Sarıyer,ssp245
2065,10,82.902,17.647,MRI-ESM2-0,Sarıyer,ssp245
2065,11,135.17,13.386,MRI-ESM2-0,Sarıyer,ssp245
2065,12,129.571,9.045,MRI-ESM2-0,Sarıyer,ssp245
2066,1,49.499,8.748,MRI-ESM2-0,Sarıyer,ssp245
2066,2,98.04,7.388,MRI-ESM2-0,Sarıyer,ssp245
2066,3,107.263,7.422,MRI-ESM2-0,Sarıyer,ssp245
2066,4,18.818,12.752,MRI-ESM2-0,Sarıyer,ssp245
2066,5,20.369,18.086,MRI-ESM2-0,Sarıyer,ssp245
2066,6,44.308,21.959,MRI-ESM2-0,Sarıyer,ssp245
2066,7,17.243,25.863,MRI-ESM2-0,Sarıyer,ssp245
2066,8,26.442,26.485,MRI-ESM2-0,Sarıyer,ssp245
2066,9,10.204,23.067,MRI-ESM2-0,Sarıyer,ssp245
2066,10,14.955,18.893,MRI-ESM2-0,Sarıyer,ssp245
2066,11,179.47,13.948,MRI-ESM2-0,Sarıyer,ssp245
2066,12,147.053,7.914,MRI-ESM2-0,Sarıyer,ssp245
2067,1,17.359,8.614,MRI-ESM2-0,Sarıyer,ssp245
2067,2,64.237,9.08,MRI-ESM2-0,Sarıyer,ssp245
2067,3,74.678,9.026,MRI-ESM2-0,Sarıyer,ssp245
2067,4,100.158,9.768,MRI-ESM2-0,Sarıyer,ssp245
2067,5,64.299,17.194,MRI-ESM2-0,Sarıyer,ssp245
2067,6,22.318,23.007,MRI-ESM2-0,Sarıyer,ssp245
2067,7,0.973,23.979,MRI-ESM2-0,Sarıyer,ssp245
2067,8,10.075,26.385,MRI-ESM2-0,Sarıyer,ssp245
2067,9,0.044,24.211,MRI-ESM2-0,Sarıyer,ssp245
2067,10,134.284,18.045,MRI-ESM2-0,Sarıyer,ssp245
2067,11,106.742,13.685,MRI-ESM2-0,Sarıyer,ssp245
2067,12,80.183,10.983,MRI-ESM2-0,Sarıyer,ssp245
2068,1,62.953,7.647,MRI-ESM2-0,Sarıyer,ssp245
2068,2,49.47,6.86,MRI-ESM2-0,Sarıyer,ssp245
2068,3,73.392,9.806,MRI-ESM2-0,Sarıyer,ssp245
2068,4,46.785,13.165,MRI-ESM2-0,Sarıyer,ssp245
2068,5,21.304,17.986,MRI-ESM2-0,Sarıyer,ssp245
2068,6,0.196,24.372,MRI-ESM2-0,Sarıyer,ssp245
2068,7,4.733,25.222,MRI-ESM2-0,Sarıyer,ssp245
2068,8,0.009,25.86,MRI-ESM2-0,Sarıyer,ssp245
2068,9,10.12,23.877,MRI-ESM2-0,Sarıyer,ssp245
2068,10,78.811,16.886,MRI-ESM2-0,Sarıyer,ssp245
2068,11,103.367,13.672,MRI-ESM2-0,Sarıyer,ssp245
2068,12,45.29,11.607,MRI-ESM2-0,Sarıyer,ssp245
2069,1,193.363,7.585,MRI-ESM2-0,Sarıyer,ssp245
2069,2,88.674,7.033,MRI-ESM2-0,Sarıyer,ssp245
2069,3,140.829,6.819,MRI-ESM2-0,Sarıyer,ssp245
2069,4,25.452,11.521,MRI-ESM2-0,Sarıyer,ssp245
2069,5,6.993,17.554,MRI-ESM2-0,Sarıyer,ssp245
2069,6,104.509,21.732,MRI-ESM2-0,Sarıyer,ssp245
2069,7,1.015,25.426,MRI-ESM2-0,Sarıyer,ssp245
2069,8,4.798,25.847,MRI-ESM2-0,Sarıyer,ssp245
2069,9,87.446,23.108,MRI-ESM2-0,Sarıyer,ssp245
2069,10,120.398,18.162,MRI-ESM2-0,Sarıyer,ssp245
2069,11,121.007,13.322,MRI-ESM2-0,Sarıyer,ssp245
2069,12,29.064,11.852,MRI-ESM2-0,Sarıyer,ssp245
2070,1,24.513,8.909,MRI-ESM2-0,Sarıyer,ssp245
2070,2,95.626,7.204,MRI-ESM2-0,Sarıyer,ssp245
2070,3,142.299,8.524,MRI-ESM2-0,Sarıyer,ssp245
2070,4,156.976,10.964,MRI-ESM2-0,Sarıyer,ssp245
2070,5,13.79,17.67,MRI-ESM2-0,Sarıyer,ssp245
2070,6,13.474,23.214,MRI-ESM2-0,Sarıyer,ssp245
2070,7,20.064,24.931,MRI-ESM2-0,Sarıyer,ssp245
2070,8,23.214,26.271,MRI-ESM2-0,Sarıyer,ssp245
2070,9,4.954,22.495,MRI-ESM2-0,Sarıyer,ssp245
2070,10,122.526,16.824,MRI-ESM2-0,Sarıyer,ssp245
2070,11,148.918,15.608,MRI-ESM2-0,Sarıyer,ssp245
2070,12,161.202,8.214,MRI-ESM2-0,Sarıyer,ssp245
2071,1,141.068,7.325,MRI-ESM2-0,Sarıyer,ssp245
2071,2,103.258,6.576,MRI-ESM2-0,Sarıyer,ssp245
2071,3,73.623,6.169,MRI-ESM2-0,Sarıyer,ssp245
2071,4,28.08,12.527,MRI-ESM2-0,Sarıyer,ssp245
2071,5,54.205,17.44,MRI-ESM2-0,Sarıyer,ssp245
2071,6,14.237,21.429,MRI-ESM2-0,Sarıyer,ssp245
2071,7,34.73,23.132,MRI-ESM2-0,Sarıyer,ssp245
2071,8,5.443,25.836,MRI-ESM2-0,Sarıyer,ssp245
2071,9,25.214,22.181,MRI-ESM2-0,Sarıyer,ssp245
2071,10,87.458,16.86,MRI-ESM2-0,Sarıyer,ssp245
2071,11,172.893,12.678,MRI-ESM2-0,Sarıyer,ssp245
2071,12,113.929,8.569,MRI-ESM2-0,Sarıyer,ssp245
2072,1,229.827,7.071,MRI-ESM2-0,Sarıyer,ssp245
2072,2,61.887,4.269,MRI-ESM2-0,Sarıyer,ssp245
2072,3,31.246,9.022,MRI-ESM2-0,Sarıyer,ssp245
2072,4,11.351,15.828,MRI-ESM2-0,Sarıyer,ssp245
2072,5,9.224,18.603,MRI-ESM2-0,Sarıyer,ssp245
2072,6,23.344,22.327,MRI-ESM2-0,Sarıyer,ssp245
2072,7,12.77,22.809,MRI-ESM2-0,Sarıyer,ssp245
2072,8,16.963,26.324,MRI-ESM2-0,Sarıyer,ssp245
2072,9,11.267,23.099,MRI-ESM2-0,Sarıyer,ssp245
2072,10,111.69,17.017,MRI-ESM2-0,Sarıyer,ssp245
2072,11,219.401,10.833,MRI-ESM2-0,Sarıyer,ssp245
2072,12,128.845,8.713,MRI-ESM2-0,Sarıyer,ssp245
2073,1,180.556,6.524,MRI-ESM2-0,Sarıyer,ssp245
2073,2,60.719,6.278,MRI-ESM2-0,Sarıyer,ssp245
2073,3,74.763,6.303,MRI-ESM2-0,Sarıyer,ssp245
2073,4,49.681,13.427,MRI-ESM2-0,Sarıyer,ssp245
2073,5,8.54,15.794,MRI-ESM2-0,Sarıyer,ssp245
2073,6,44.786,21.929,MRI-ESM2-0,Sarıyer,ssp245
2073,7,26.382,26.683,MRI-ESM2-0,Sarıyer,ssp245
2073,8,0.332,27.294,MRI-ESM2-0,Sarıyer,ssp245
2073,9,7.182,22.439,MRI-ESM2-0,Sarıyer,ssp245
2073,10,66.677,21.479,MRI-ESM2-0,Sarıyer,ssp245
2073,11,49.452,15.225,MRI-ESM2-0,Sarıyer,ssp245
2073,12,153.581,8.628,MRI-ESM2-0,Sarıyer,ssp245
2074,1,71.025,8.442,MRI-ESM2-0,Sarıyer,ssp245
2074,2,88.152,6.625,MRI-ESM2-0,Sarıyer,ssp245
2074,3,152.3,6.177,MRI-ESM2-0,Sarıyer,ssp245
2074,4,43.451,15.801,MRI-ESM2-0,Sarıyer,ssp245
2074,5,8.598,18.853,MRI-ESM2-0,Sarıyer,ssp245
2074,6,49.345,23.501,MRI-ESM2-0,Sarıyer,ssp245
2074,7,0.942,26.756,MRI-ESM2-0,Sarıyer,ssp245
2074,8,1.782,26.128,MRI-ESM2-0,Sarıyer,ssp245
2074,9,68.802,21.848,MRI-ESM2-0,Sarıyer,ssp245
2074,10,21.181,18.244,MRI-ESM2-0,Sarıyer,ssp245
2074,11,78.723,14.891,MRI-ESM2-0,Sarıyer,ssp245
2074,12,328.853,7.879,MRI-ESM2-0,Sarıyer,ssp245
2075,1,67.593,7.966,MRI-ESM2-0,Sarıyer,ssp245
2075,2,285.354,6.569,MRI-ESM2-0,Sarıyer,ssp245
2075,3,78.661,7.811,MRI-ESM2-0,Sarıyer,ssp245
2075,4,86.494,12.032,MRI-ESM2-0,Sarıyer,ssp245
2075,5,66.176,17.315,MRI-ESM2-0,Sarıyer,ssp245
2075,6,50.244,21.99,MRI-ESM2-0,Sarıyer,ssp245
2075,7,11.878,25.161,MRI-ESM2-0,Sarıyer,ssp245
2075,8,3.23,26.031,MRI-ESM2-0,Sarıyer,ssp245
2075,9,84.347,22.46,MRI-ESM2-0,Sarıyer,ssp245
2075,10,118.227,17.094,MRI-ESM2-0,Sarıyer,ssp245
2075,11,114.554,14.346,MRI-ESM2-0,Sarıyer,ssp245
2075,12,153.962,10.751,MRI-ESM2-0,Sarıyer,ssp245
2076,1,161.213,5.871,MRI-ESM2-0,Sarıyer,ssp245
2076,2,63.842,7.859,MRI-ESM2-0,Sarıyer,ssp245
2076,3,124.038,8.517,MRI-ESM2-0,Sarıyer,ssp245
2076,4,45.49,14.262,MRI-ESM2-0,Sarıyer,ssp245
2076,5,18.946,17.774,MRI-ESM2-0,Sarıyer,ssp245
2076,6,41.925,23.384,MRI-ESM2-0,Sarıyer,ssp245
2076,7,30.168,24.859,MRI-ESM2-0,Sarıyer,ssp245
2076,8,1.403,25.887,MRI-ESM2-0,Sarıyer,ssp245
2076,9,35.496,24.308,MRI-ESM2-0,Sarıyer,ssp245
2076,10,59.664,18.852,MRI-ESM2-0,Sarıyer,ssp245
2076,11,132.481,14.183,MRI-ESM2-0,Sarıyer,ssp245
2076,12,99.964,8.824,MRI-ESM2-0,Sarıyer,ssp245
2077,1,79.469,7.609,MRI-ESM2-0,Sarıyer,ssp245
2077,2,73.901,11.204,MRI-ESM2-0,Sarıyer,ssp245
2077,3,50.154,11.086,MRI-ESM2-0,Sarıyer,ssp245
2077,4,34.379,16.007,MRI-ESM2-0,Sarıyer,ssp245
2077,5,28.336,18.371,MRI-ESM2-0,Sarıyer,ssp245
2077,6,9.125,24.139,MRI-ESM2-0,Sarıyer,ssp245
2077,7,0.0,26.018,MRI-ESM2-0,Sarıyer,ssp245
2077,8,0.388,27.318,MRI-ESM2-0,Sarıyer,ssp245
2077,9,30.308,23.169,MRI-ESM2-0,Sarıyer,ssp245
2077,10,124.41,18.825,MRI-ESM2-0,Sarıyer,ssp245
2077,11,80.45,14.504,MRI-ESM2-0,Sarıyer,ssp245
2077,12,135.686,8.577,MRI-ESM2-0,Sarıyer,ssp245
2078,1,66.6,8.399,MRI-ESM2-0,Sarıyer,ssp245
2078,2,57.182,5.798,MRI-ESM2-0,Sarıyer,ssp245
2078,3,79.138,6.243,MRI-ESM2-0,Sarıyer,ssp245
2078,4,33.343,15.215,MRI-ESM2-0,Sarıyer,ssp245
2078,5,3.084,19.485,MRI-ESM2-0,Sarıyer,ssp245
2078,6,98.586,23.011,MRI-ESM2-0,Sarıyer,ssp245
2078,7,71.237,26.462,MRI-ESM2-0,Sarıyer,ssp245
2078,8,1.459,25.948,MRI-ESM2-0,Sarıyer,ssp245
2078,9,10.528,23.794,MRI-ESM2-0,Sarıyer,ssp245
2078,10,293.084,17.781,MRI-ESM2-0,Sarıyer,ssp245
2078,11,137.989,14.186,MRI-ESM2-0,Sarıyer,ssp245
2078,12,205.633,9.425,MRI-ESM2-0,Sarıyer,ssp245
2079,1,188.258,6.76,MRI-ESM2-0,Sarıyer,ssp245
2079,2,148.016,6.714,MRI-ESM2-0,Sarıyer,ssp245
2079,3,80.19,8.091,MRI-ESM2-0,Sarıyer,ssp245
2079,4,35.698,12.216,MRI-ESM2-0,Sarıyer,ssp245
2079,5,28.859,18.375,MRI-ESM2-0,Sarıyer,ssp245
2079,6,10.874,22.709,MRI-ESM2-0,Sarıyer,ssp245
2079,7,3.536,25.971,MRI-ESM2-0,Sarıyer,ssp245
2079,8,0.888,25.245,MRI-ESM2-0,Sarıyer,ssp245
2079,9,32.434,24.216,MRI-ESM2-0,Sarıyer,ssp245
2079,10,184.397,19.135,MRI-ESM2-0,Sarıyer,ssp245
2079,11,55.422,14.263,MRI-ESM2-0,Sarıyer,ssp245
2079,12,151.094,9.871,MRI-ESM2-0,Sarıyer,ssp245
2080,1,134.026,7.503,MRI-ESM2-0,Sarıyer,ssp245
2080,2,69.251,7.102,MRI-ESM2-0,Sarıyer,ssp245
2080,3,143.904,8.678,MRI-ESM2-0,Sarıyer,ssp245
2080,4,102.254,10.192,MRI-ESM2-0,Sarıyer,ssp245
2080,5,14.796,18.141,MRI-ESM2-0,Sarıyer,ssp245
2080,6,22.193,22.133,MRI-ESM2-0,Sarıyer,ssp245
2080,7,4.848,24.844,MRI-ESM2-0,Sarıyer,ssp245
2080,8,1.544,25.221,MRI-ESM2-0,Sarıyer,ssp245
2080,9,24.294,22.313,MRI-ESM2-0,Sarıyer,ssp245
2080,10,112.065,18.864,MRI-ESM2-0,Sarıyer,ssp245
2080,11,152.176,14.338,MRI-ESM2-0,Sarıyer,ssp245
2080,12,148.103,8.663,MRI-ESM2-0,Sarıyer,ssp245
2081,1,76.785,9.68,MRI-ESM2-0,Sarıyer,ssp245
2081,2,47.467,9.301,MRI-ESM2-0,Sarıyer,ssp245
2081,3,51.468,11.124,MRI-ESM2-0,Sarıyer,ssp245
2081,4,13.851,14.963,MRI-ESM2-0,Sarıyer,ssp245
2081,5,8.653,18.135,MRI-ESM2-0,Sarıyer,ssp245
2081,6,7.477,23.509,MRI-ESM2-0,Sarıyer,ssp245
2081,7,29.267,29.094,MRI-ESM2-0,Sarıyer,ssp245
2081,8,124.262,26.666,MRI-ESM2-0,Sarıyer,ssp245
2081,9,165.293,21.982,MRI-ESM2-0,Sarıyer,ssp245
2081,10,170.315,16.741,MRI-ESM2-0,Sarıyer,ssp245
2081,11,48.075,15.034,MRI-ESM2-0,Sarıyer,ssp245
2081,12,202.618,9.554,MRI-ESM2-0,Sarıyer,ssp245
2082,1,60.18,7.875,MRI-ESM2-0,Sarıyer,ssp245
2082,2,64.423,8.637,MRI-ESM2-0,Sarıyer,ssp245
2082,3,33.134,11.66,MRI-ESM2-0,Sarıyer,ssp245
2082,4,59.775,14.073,MRI-ESM2-0,Sarıyer,ssp245
2082,5,36.667,15.977,MRI-ESM2-0,Sarıyer,ssp245
2082,6,6.719,22.765,MRI-ESM2-0,Sarıyer,ssp245
2082,7,42.391,25.008,MRI-ESM2-0,Sarıyer,ssp245
2082,8,9.828,26.088,MRI-ESM2-0,Sarıyer,ssp245
2082,9,1.956,23.09,MRI-ESM2-0,Sarıyer,ssp245
2082,10,126.297,18.857,MRI-ESM2-0,Sarıyer,ssp245
2082,11,172.122,12.167,MRI-ESM2-0,Sarıyer,ssp245
2082,12,102.224,10.903,MRI-ESM2-0,Sarıyer,ssp245
2083,1,110.829,6.542,MRI-ESM2-0,Sarıyer,ssp245
2083,2,66.096,8.047,MRI-ESM2-0,Sarıyer,ssp245
2083,3,93.793,7.707,MRI-ESM2-0,Sarıyer,ssp245
2083,4,22.282,14.421,MRI-ESM2-0,Sarıyer,ssp245
2083,5,19.598,17.439,MRI-ESM2-0,Sarıyer,ssp245
2083,6,1.545,23.639,MRI-ESM2-0,Sarıyer,ssp245
2083,7,4.732,26.018,MRI-ESM2-0,Sarıyer,ssp245
2083,8,0.004,29.196,MRI-ESM2-0,Sarıyer,ssp245
2083,9,12.316,24.137,MRI-ESM2-0,Sarıyer,ssp245
2083,10,133.403,18.146,MRI-ESM2-0,Sarıyer,ssp245
2083,11,135.711,15.419,MRI-ESM2-0,Sarıyer,ssp245
2083,12,128.5,10.403,MRI-ESM2-0,Sarıyer,ssp245
2084,1,73.61,7.771,MRI-ESM2-0,Sarıyer,ssp245
2084,2,81.505,7.451,MRI-ESM2-0,Sarıyer,ssp245
2084,3,139.746,8.296,MRI-ESM2-0,Sarıyer,ssp245
2084,4,15.907,15.702,MRI-ESM2-0,Sarıyer,ssp245
2084,5,153.981,17.338,MRI-ESM2-0,Sarıyer,ssp245
2084,6,45.5,21.589,MRI-ESM2-0,Sarıyer,ssp245
2084,7,23.87,24.976,MRI-ESM2-0,Sarıyer,ssp245
2084,8,9.252,27.212,MRI-ESM2-0,Sarıyer,ssp245
2084,9,0.613,24.355,MRI-ESM2-0,Sarıyer,ssp245
2084,10,23.201,22.637,MRI-ESM2-0,Sarıyer,ssp245
2084,11,134.59,17.932,MRI-ESM2-0,Sarıyer,ssp245
2084,12,104.338,9.092,MRI-ESM2-0,Sarıyer,ssp245
2085,1,135.279,7.702,MRI-ESM2-0,Sarıyer,ssp245
2085,2,59.906,6.617,MRI-ESM2-0,Sarıyer,ssp245
2085,3,9.643,11.64,MRI-ESM2-0,Sarıyer,ssp245
2085,4,163.985,9.842,MRI-ESM2-0,Sarıyer,ssp245
2085,5,14.91,17.323,MRI-ESM2-0,Sarıyer,ssp245
2085,6,49.15,22.997,MRI-ESM2-0,Sarıyer,ssp245
2085,7,61.767,28.244,MRI-ESM2-0,Sarıyer,ssp245
2085,8,5.074,28.537,MRI-ESM2-0,Sarıyer,ssp245
2085,9,112.626,22.894,MRI-ESM2-0,Sarıyer,ssp245
2085,10,127.585,18.904,MRI-ESM2-0,Sarıyer,ssp245
2085,11,87.36,12.712,MRI-ESM2-0,Sarıyer,ssp245
2085,12,152.882,10.344,MRI-ESM2-0,Sarıyer,ssp245
2086,1,134.663,7.349,MRI-ESM2-0,Sarıyer,ssp245
2086,2,64.162,10.417,MRI-ESM2-0,Sarıyer,ssp245
2086,3,59.915,7.419,MRI-ESM2-0,Sarıyer,ssp245
2086,4,41.033,13.736,MRI-ESM2-0,Sarıyer,ssp245
2086,5,20.837,15.025,MRI-ESM2-0,Sarıyer,ssp245
2086,6,21.528,20.941,MRI-ESM2-0,Sarıyer,ssp245
2086,7,85.101,27.132,MRI-ESM2-0,Sarıyer,ssp245
2086,8,16.22,24.904,MRI-ESM2-0,Sarıyer,ssp245
2086,9,18.387,23.871,MRI-ESM2-0,Sarıyer,ssp245
2086,10,83.298,19.058,MRI-ESM2-0,Sarıyer,ssp245
2086,11,132.296,14.369,MRI-ESM2-0,Sarıyer,ssp245
2086,12,153.287,10.723,MRI-ESM2-0,Sarıyer,ssp245
2087,1,192.841,7.775,MRI-ESM2-0,Sarıyer,ssp245
2087,2,27.046,7.313,MRI-ESM2-0,Sarıyer,ssp245
2087,3,105.763,7.401,MRI-ESM2-0,Sarıyer,ssp245
2087,4,32.119,12.222,MRI-ESM2-0,Sarıyer,ssp245
2087,5,45.395,17.699,MRI-ESM2-0,Sarıyer,ssp245
2087,6,13.423,23.07,MRI-ESM2-0,Sarıyer,ssp245
2087,7,122.569,25.034,MRI-ESM2-0,Sarıyer,ssp245
2087,8,10.376,25.76,MRI-ESM2-0,Sarıyer,ssp245
2087,9,8.992,22.324,MRI-ESM2-0,Sarıyer,ssp245
2087,10,124.455,18.676,MRI-ESM2-0,Sarıyer,ssp245
2087,11,47.645,13.69,MRI-ESM2-0,Sarıyer,ssp245
2087,12,53.043,11.547,MRI-ESM2-0,Sarıyer,ssp245
2088,1,27.269,10.06,MRI-ESM2-0,Sarıyer,ssp245
2088,2,59.325,8.759,MRI-ESM2-0,Sarıyer,ssp245
2088,3,36.672,7.656,MRI-ESM2-0,Sarıyer,ssp245
2088,4,56.801,14.606,MRI-ESM2-0,Sarıyer,ssp245
2088,5,11.203,18.502,MRI-ESM2-0,Sarıyer,ssp245
2088,6,19.966,23.652,MRI-ESM2-0,Sarıyer,ssp245
2088,7,1.039,28.251,MRI-ESM2-0,Sarıyer,ssp245
2088,8,2.889,25.784,MRI-ESM2-0,Sarıyer,ssp245
2088,9,7.392,22.883,MRI-ESM2-0,Sarıyer,ssp245
2088,10,22.031,18.769,MRI-ESM2-0,Sarıyer,ssp245
2088,11,156.718,14.287,MRI-ESM2-0,Sarıyer,ssp245
2088,12,91.412,11.951,MRI-ESM2-0,Sarıyer,ssp245
2089,1,121.266,7.818,MRI-ESM2-0,Sarıyer,ssp245
2089,2,64.259,7.451,MRI-ESM2-0,Sarıyer,ssp245
2089,3,38.739,7.642,MRI-ESM2-0,Sarıyer,ssp245
2089,4,116.581,12.041,MRI-ESM2-0,Sarıyer,ssp245
2089,5,8.479,18.437,MRI-ESM2-0,Sarıyer,ssp245
2089,6,4.282,23.053,MRI-ESM2-0,Sarıyer,ssp245
2089,7,119.198,26.544,MRI-ESM2-0,Sarıyer,ssp245
2089,8,55.953,24.783,MRI-ESM2-0,Sarıyer,ssp245
2089,9,138.359,25.386,MRI-ESM2-0,Sarıyer,ssp245
2089,10,44.822,19.032,MRI-ESM2-0,Sarıyer,ssp245
2089,11,99.483,14.33,MRI-ESM2-0,Sarıyer,ssp245
2089,12,93.885,9.709,MRI-ESM2-0,Sarıyer,ssp245
2090,1,70.563,7.906,MRI-ESM2-0,Sarıyer,ssp245
2090,2,87.024,7.235,MRI-ESM2-0,Sarıyer,ssp245
