model,ssp,name,year,month,SPI12,SPEI12
MRI-ESM2-0,ssp585,Tekirdağ,2070,3,-0.186,-1.442
MRI-ESM2-0,ssp585,Tekirdağ,2070,4,-0.466,-1.571
MRI-ESM2-0,ssp585,Tekirdağ,2070,5,-0.407,-1.533
MRI-ESM2-0,ssp585,Tekirdağ,2070,6,-0.545,-1.51
MRI-ESM2-0,ssp585,Tekirdağ,2070,7,-0.331,-1.462
MRI-ESM2-0,ssp585,Tekirdağ,2070,8,0.264,-0.987
MRI-ESM2-0,ssp585,Tekirdağ,2070,9,0.023,-1.254
MRI-ESM2-0,ssp585,Tekirdağ,2070,10,0.238,-0.828
MRI-ESM2-0,ssp585,Tekirdağ,2070,11,1.403,0.314
MRI-ESM2-0,ssp585,Tekirdağ,2070,12,0.806,-0.327
MRI-ESM2-0,ssp585,Tekirdağ,2071,1,1.523,0.604
MRI-ESM2-0,ssp585,Tekirdağ,2071,2,1.434,0.559
MRI-ESM2-0,ssp585,Tekirdağ,2071,3,1.214,0.195
MRI-ESM2-0,ssp585,Tekirdağ,2071,4,1.234,0.09
MRI-ESM2-0,ssp585,Tekirdağ,2071,5,1.335,0.235
MRI-ESM2-0,ssp585,Tekirdağ,2071,6,1.217,0.16
MRI-ESM2-0,ssp585,Tekirdağ,2071,7,1.068,0.056
MRI-ESM2-0,ssp585,Tekirdağ,2071,8,0.53,-0.421
MRI-ESM2-0,ssp585,Tekirdağ,2071,9,0.492,-0.533
MRI-ESM2-0,ssp585,Tekirdağ,2071,10,0.003,-0.875
MRI-ESM2-0,ssp585,Tekirdağ,2071,11,-1.493,-2.431
MRI-ESM2-0,ssp585,Tekirdağ,2071,12,0.287,-0.904
MRI-ESM2-0,ssp585,Tekirdağ,2072,1,0.137,-1.108
MRI-ESM2-0,ssp585,Tekirdağ,2072,2,0.664,-0.39
MRI-ESM2-0,ssp585,Tekirdağ,2072,3,0.691,-0.283
MRI-ESM2-0,ssp585,Tekirdağ,2072,4,0.844,-0.149
MRI-ESM2-0,ssp585,Tekirdağ,2072,5,0.65,-0.414
MRI-ESM2-0,ssp585,Tekirdağ,2072,6,0.657,-0.568
MRI-ESM2-0,ssp585,Tekirdağ,2072,7,0.885,-0.317
MRI-ESM2-0,ssp585,Tekirdağ,2072,8,0.86,-0.261
MRI-ESM2-0,ssp585,Tekirdağ,2072,9,0.997,0.063
MRI-ESM2-0,ssp585,Tekirdağ,2072,10,1.45,0.432
MRI-ESM2-0,ssp585,Tekirdağ,2072,11,2.094,1.177
MRI-ESM2-0,ssp585,Tekirdağ,2072,12,1.67,0.741
MRI-ESM2-0,ssp585,Tekirdağ,2073,1,1.7,0.76
MRI-ESM2-0,ssp585,Tekirdağ,2073,2,0.971,-0.114
MRI-ESM2-0,ssp585,Tekirdağ,2073,3,0.646,-0.569
MRI-ESM2-0,ssp585,Tekirdağ,2073,4,0.423,-0.743
MRI-ESM2-0,ssp585,Tekirdağ,2073,5,0.652,-0.532
MRI-ESM2-0,ssp585,Tekirdağ,2073,6,0.712,-0.456
MRI-ESM2-0,ssp585,Tekirdağ,2073,7,0.573,-0.721
MRI-ESM2-0,ssp585,Tekirdağ,2073,8,0.569,-0.896
MRI-ESM2-0,ssp585,Tekirdağ,2073,9,0.725,-0.73
MRI-ESM2-0,ssp585,Tekirdağ,2073,10,0.665,-0.559
MRI-ESM2-0,ssp585,Tekirdağ,2073,11,0.32,-1.25
MRI-ESM2-0,ssp585,Tekirdağ,2073,12,-0.054,-1.56
MRI-ESM2-0,ssp585,Tekirdağ,2074,1,0.039,-1.601
MRI-ESM2-0,ssp585,Tekirdağ,2074,2,0.089,-1.442
MRI-ESM2-0,ssp585,Tekirdağ,2074,3,0.339,-1.074
MRI-ESM2-0,ssp585,Tekirdağ,2074,4,0.551,-0.737
MRI-ESM2-0,ssp585,Tekirdağ,2074,5,0.433,-0.893
MRI-ESM2-0,ssp585,Tekirdağ,2074,6,0.249,-1.021
MRI-ESM2-0,ssp585,Tekirdağ,2074,7,0.398,-0.865
MRI-ESM2-0,ssp585,Tekirdağ,2074,8,0.388,-0.755
MRI-ESM2-0,ssp585,Tekirdağ,2074,9,0.09,-1.095
MRI-ESM2-0,ssp585,Tekirdağ,2074,10,0.358,-0.552
MRI-ESM2-0,ssp585,Tekirdağ,2074,11,0.383,-0.818
MRI-ESM2-0,ssp585,Tekirdağ,2074,12,0.183,-1.001
MRI-ESM2-0,ssp585,Tekirdağ,2075,1,-0.307,-1.519
MRI-ESM2-0,ssp585,Tekirdağ,2075,2,0.073,-1.062
MRI-ESM2-0,ssp585,Tekirdağ,2075,3,-0.268,-1.422
MRI-ESM2-0,ssp585,Tekirdağ,2075,4,-0.387,-1.688
MRI-ESM2-0,ssp585,Tekirdağ,2075,5,-0.364,-1.649
MRI-ESM2-0,ssp585,Tekirdağ,2075,6,-0.286,-1.458
MRI-ESM2-0,ssp585,Tekirdağ,2075,7,-0.368,-1.552
MRI-ESM2-0,ssp585,Tekirdağ,2075,8,-0.348,-1.46
MRI-ESM2-0,ssp585,Tekirdağ,2075,9,-0.413,-1.553
MRI-ESM2-0,ssp585,Tekirdağ,2075,10,-0.94,-2.229
MRI-ESM2-0,ssp585,Tekirdağ,2075,11,-1.089,-2.116
MRI-ESM2-0,ssp585,Tekirdağ,2075,12,-1.161,-2.101
MRI-ESM2-0,ssp585,Tekirdağ,2076,1,-0.888,-1.999
MRI-ESM2-0,ssp585,Tekirdağ,2076,2,-1.117,-2.178
MRI-ESM2-0,ssp585,Tekirdağ,2076,3,-0.916,-1.917
MRI-ESM2-0,ssp585,Tekirdağ,2076,4,-0.866,-1.868
MRI-ESM2-0,ssp585,Tekirdağ,2076,5,-0.77,-1.867
MRI-ESM2-0,ssp585,Tekirdağ,2076,6,-0.399,-1.815
MRI-ESM2-0,ssp585,Tekirdağ,2076,7,-0.583,-1.959
MRI-ESM2-0,ssp585,Tekirdağ,2076,8,-0.558,-1.978
MRI-ESM2-0,ssp585,Tekirdağ,2076,9,0.187,-1.356
MRI-ESM2-0,ssp585,Tekirdağ,2076,10,0.044,-1.515
MRI-ESM2-0,ssp585,Tekirdağ,2076,11,0.799,-0.798
MRI-ESM2-0,ssp585,Tekirdağ,2076,12,0.234,-1.32
MRI-ESM2-0,ssp585,Tekirdağ,2077,1,-0.536,-2.14
MRI-ESM2-0,ssp585,Tekirdağ,2077,2,-0.616,-2.057
MRI-ESM2-0,ssp585,Tekirdağ,2077,3,-0.779,-2.031
MRI-ESM2-0,ssp585,Tekirdağ,2077,4,-0.806,-2.112
MRI-ESM2-0,ssp585,Tekirdağ,2077,5,-0.81,-2.05
MRI-ESM2-0,ssp585,Tekirdağ,2077,6,-1.118,-2.241
MRI-ESM2-0,ssp585,Tekirdağ,2077,7,-1.143,-2.476
MRI-ESM2-0,ssp585,Tekirdağ,2077,8,-1.067,-2.183
MRI-ESM2-0,ssp585,Tekirdağ,2077,9,-1.979,-2.771
MRI-ESM2-0,ssp585,Tekirdağ,2077,10,-2.172,-4.753
MRI-ESM2-0,ssp585,Tekirdağ,2077,11,-3.683,-3.572
MRI-ESM2-0,ssp585,Tekirdağ,2077,12,-2.74,-3.197
MRI-ESM2-0,ssp585,Tekirdağ,2078,1,-2.709,-3.381
MRI-ESM2-0,ssp585,Tekirdağ,2078,2,-2.536,-3.19
MRI-ESM2-0,ssp585,Tekirdağ,2078,3,-2.655,-3.034
MRI-ESM2-0,ssp585,Tekirdağ,2078,4,-3.083,-3.325
MRI-ESM2-0,ssp585,Tekirdağ,2078,5,-3.57,-3.894
MRI-ESM2-0,ssp585,Tekirdağ,2078,6,-3.884,-4.753
MRI-ESM2-0,ssp585,Tekirdağ,2078,7,-3.788,-4.753
MRI-ESM2-0,ssp585,Tekirdağ,2078,8,-3.714,-4.159
MRI-ESM2-0,ssp585,Tekirdağ,2078,9,-3.572,-4.171
MRI-ESM2-0,ssp585,Tekirdağ,2078,10,-3.013,-4.753
MRI-ESM2-0,ssp585,Tekirdağ,2078,11,-3.627,-4.283
MRI-ESM2-0,ssp585,Tekirdağ,2078,12,-3.824,-4.346
MRI-ESM2-0,ssp585,Tekirdağ,2079,1,-3.961,-4.753
MRI-ESM2-0,ssp585,Tekirdağ,2079,2,-2.791,-4.06
MRI-ESM2-0,ssp585,Tekirdağ,2079,3,-2.783,-3.756
MRI-ESM2-0,ssp585,Tekirdağ,2079,4,-2.35,-3.833
MRI-ESM2-0,ssp585,Tekirdağ,2079,5,-2.048,-3.835
MRI-ESM2-0,ssp585,Tekirdağ,2079,6,-2.081,-3.801
MRI-ESM2-0,ssp585,Tekirdağ,2079,7,-2.305,-3.41
MRI-ESM2-0,ssp585,Tekirdağ,2079,8,-2.226,-2.882
MRI-ESM2-0,ssp585,Tekirdağ,2079,9,-1.588,-2.634
MRI-ESM2-0,ssp585,Tekirdağ,2079,10,-1.059,-3.308
MRI-ESM2-0,ssp585,Tekirdağ,2079,11,-0.321,-1.91
MRI-ESM2-0,ssp585,Tekirdağ,2079,12,-0.366,-1.925
MRI-ESM2-0,ssp585,Tekirdağ,2080,1,-0.565,-2.192
MRI-ESM2-0,ssp585,Tekirdağ,2080,2,-0.606,-2.063
MRI-ESM2-0,ssp585,Tekirdağ,2080,3,-0.493,-1.766
MRI-ESM2-0,ssp585,Tekirdağ,2080,4,-0.789,-1.929
MRI-ESM2-0,ssp585,Tekirdağ,2080,5,-1.089,-2.332
MRI-ESM2-0,ssp585,Tekirdağ,2080,6,-0.899,-2.267
MRI-ESM2-0,ssp585,Tekirdağ,2080,7,-0.913,-2.487
MRI-ESM2-0,ssp585,Tekirdağ,2080,8,-0.752,-2.385
MRI-ESM2-0,ssp585,Tekirdağ,2080,9,-1.133,-2.824
MRI-ESM2-0,ssp585,Tekirdağ,2080,10,-1.907,-4.753
MRI-ESM2-0,ssp585,Tekirdağ,2080,11,-2.813,-3.602
MRI-ESM2-0,ssp585,Tekirdağ,2080,12,-1.396,-2.846
MRI-ESM2-0,ssp585,Tekirdağ,2081,1,-1.132,-2.881
MRI-ESM2-0,ssp585,Tekirdağ,2081,2,-1.544,-3.066
MRI-ESM2-0,ssp585,Tekirdağ,2081,3,-1.577,-2.938
MRI-ESM2-0,ssp585,Tekirdağ,2081,4,-1.331,-2.965
MRI-ESM2-0,ssp585,Tekirdağ,2081,5,-1.05,-2.808
MRI-ESM2-0,ssp585,Tekirdağ,2081,6,-1.101,-2.892
MRI-ESM2-0,ssp585,Tekirdağ,2081,7,-1.139,-2.575
MRI-ESM2-0,ssp585,Tekirdağ,2081,8,-1.072,-2.132
MRI-ESM2-0,ssp585,Tekirdağ,2081,9,-1.068,-2.094
MRI-ESM2-0,ssp585,Tekirdağ,2081,10,-0.926,-2.265
MRI-ESM2-0,ssp585,Tekirdağ,2081,11,-1.551,-2.47
MRI-ESM2-0,ssp585,Tekirdağ,2081,12,-3.096,-3.187
MRI-ESM2-0,ssp585,Tekirdağ,2082,1,-3.462,-3.544
MRI-ESM2-0,ssp585,Tekirdağ,2082,2,-3.127,-3.228
MRI-ESM2-0,ssp585,Tekirdağ,2082,3,-2.986,-2.924
MRI-ESM2-0,ssp585,Tekirdağ,2082,4,-3.25,-3.168
MRI-ESM2-0,ssp585,Tekirdağ,2082,5,-3.771,-3.696
MRI-ESM2-0,ssp585,Tekirdağ,2082,6,-3.184,-4.156
MRI-ESM2-0,ssp585,Tekirdağ,2082,7,-3.002,-4.465
MRI-ESM2-0,ssp585,Tekirdağ,2082,8,-3.13,-4.031
MRI-ESM2-0,ssp585,Tekirdağ,2082,9,-2.906,-4.085
MRI-ESM2-0,ssp585,Tekirdağ,2082,10,-2.487,-4.753
MRI-ESM2-0,ssp585,Tekirdağ,2082,11,-2.136,-3.999
MRI-ESM2-0,ssp585,Tekirdağ,2082,12,-1.308,-3.549
MRI-ESM2-0,ssp585,Tekirdağ,2083,1,-1.221,-3.778
MRI-ESM2-0,ssp585,Tekirdağ,2083,2,-0.874,-3.347
MRI-ESM2-0,ssp585,Tekirdağ,2083,3,-0.974,-3.191
MRI-ESM2-0,ssp585,Tekirdağ,2083,4,-1.017,-3.305
MRI-ESM2-0,ssp585,Tekirdağ,2083,5,-1.098,-3.536
MRI-ESM2-0,ssp585,Tekirdağ,2083,6,-1.623,-4.029
MRI-ESM2-0,ssp585,Tekirdağ,2083,7,-1.891,-3.642
MRI-ESM2-0,ssp585,Tekirdağ,2083,8,-1.824,-3.151
MRI-ESM2-0,ssp585,Tekirdağ,2083,9,-1.838,-3.172
MRI-ESM2-0,ssp585,Tekirdağ,2083,10,-1.862,-4.753
MRI-ESM2-0,ssp585,Tekirdağ,2083,11,-2.143,-3.271
MRI-ESM2-0,ssp585,Tekirdağ,2083,12,-2.352,-3.359
MRI-ESM2-0,ssp585,Tekirdağ,2084,1,-2.307,-3.56
MRI-ESM2-0,ssp585,Tekirdağ,2084,2,-2.238,-3.43
MRI-ESM2-0,ssp585,Tekirdağ,2084,3,-1.585,-2.882
MRI-ESM2-0,ssp585,Tekirdağ,2084,4,-1.487,-3.021
MRI-ESM2-0,ssp585,Tekirdağ,2084,5,-1.496,-3.191
MRI-ESM2-0,ssp585,Tekirdağ,2084,6,-1.496,-3.271
MRI-ESM2-0,ssp585,Tekirdağ,2084,7,-1.541,-3.467
MRI-ESM2-0,ssp585,Tekirdağ,2084,8,-1.484,-3.073
MRI-ESM2-0,ssp585,Tekirdağ,2084,9,-1.39,-3.0
MRI-ESM2-0,ssp585,Tekirdağ,2084,10,-1.274,-4.753
MRI-ESM2-0,ssp585,Tekirdağ,2084,11,-2.122,-3.575
MRI-ESM2-0,ssp585,Tekirdağ,2084,12,-1.972,-3.478
MRI-ESM2-0,ssp585,Tekirdağ,2085,1,-2.023,-3.735
MRI-ESM2-0,ssp585,Tekirdağ,2085,2,-1.995,-3.434
MRI-ESM2-0,ssp585,Tekirdağ,2085,3,-2.166,-3.248
MRI-ESM2-0,ssp585,Tekirdağ,2085,4,-1.929,-3.261
MRI-ESM2-0,ssp585,Tekirdağ,2085,5,-1.926,-3.37
MRI-ESM2-0,ssp585,Tekirdağ,2085,6,-1.575,-3.562
MRI-ESM2-0,ssp585,Tekirdağ,2085,7,-1.422,-3.103
MRI-ESM2-0,ssp585,Tekirdağ,2085,8,-1.369,-2.607
MRI-ESM2-0,ssp585,Tekirdağ,2085,9,-1.157,-2.566
MRI-ESM2-0,ssp585,Tekirdağ,2085,10,-0.925,-3.114
MRI-ESM2-0,ssp585,Tekirdağ,2085,11,-1.09,-2.562
MRI-ESM2-0,ssp585,Tekirdağ,2085,12,-0.703,-2.312
MRI-ESM2-0,ssp585,Tekirdağ,2086,1,-0.915,-2.635
MRI-ESM2-0,ssp585,Tekirdağ,2086,2,-0.352,-2.125
MRI-ESM2-0,ssp585,Tekirdağ,2086,3,-0.594,-2.148
MRI-ESM2-0,ssp585,Tekirdağ,2086,4,-0.958,-2.472
MRI-ESM2-0,ssp585,Tekirdağ,2086,5,-0.541,-2.212
MRI-ESM2-0,ssp585,Tekirdağ,2086,6,-0.77,-2.372
MRI-ESM2-0,ssp585,Tekirdağ,2086,7,-0.969,-2.376
MRI-ESM2-0,ssp585,Tekirdağ,2086,8,-0.638,-1.915
MRI-ESM2-0,ssp585,Tekirdağ,2086,9,-0.799,-2.135
MRI-ESM2-0,ssp585,Tekirdağ,2086,10,-1.24,-3.763
MRI-ESM2-0,ssp585,Tekirdağ,2086,11,-0.645,-2.061
MRI-ESM2-0,ssp585,Tekirdağ,2086,12,-1.089,-2.362
MRI-ESM2-0,ssp585,Tekirdağ,2087,1,-1.197,-2.601
MRI-ESM2-0,ssp585,Tekirdağ,2087,2,-1.666,-2.821
MRI-ESM2-0,ssp585,Tekirdağ,2087,3,-1.487,-2.567
MRI-ESM2-0,ssp585,Tekirdağ,2087,4,-1.421,-2.696
MRI-ESM2-0,ssp585,Tekirdağ,2087,5,-1.45,-2.935
MRI-ESM2-0,ssp585,Tekirdağ,2087,6,-0.771,-2.44
MRI-ESM2-0,ssp585,Tekirdağ,2087,7,-0.712,-2.452
MRI-ESM2-0,ssp585,Tekirdağ,2087,8,-0.977,-2.506
MRI-ESM2-0,ssp585,Tekirdağ,2087,9,-0.913,-2.564
MRI-ESM2-0,ssp585,Tekirdağ,2087,10,-0.797,-4.747
MRI-ESM2-0,ssp585,Tekirdağ,2087,11,-1.923,-3.199
MRI-ESM2-0,ssp585,Tekirdağ,2087,12,-1.444,-2.855
MRI-ESM2-0,ssp585,Tekirdağ,2088,1,-1.396,-2.992
MRI-ESM2-0,ssp585,Tekirdağ,2088,2,-0.577,-2.278
MRI-ESM2-0,ssp585,Tekirdağ,2088,3,-0.251,-1.983
MRI-ESM2-0,ssp585,Tekirdağ,2088,4,-0.187,-1.87
MRI-ESM2-0,ssp585,Tekirdağ,2088,5,-0.108,-1.747
MRI-ESM2-0,ssp585,Tekirdağ,2088,6,-0.443,-2.238
MRI-ESM2-0,ssp585,Tekirdağ,2088,7,-0.438,-2.363
MRI-ESM2-0,ssp585,Tekirdağ,2088,8,-0.3,-2.282
MRI-ESM2-0,ssp585,Tekirdağ,2088,9,-0.29,-2.222
MRI-ESM2-0,ssp585,Tekirdağ,2088,10,0.441,-1.279
MRI-ESM2-0,ssp585,Tekirdağ,2088,11,0.75,-1.319
MRI-ESM2-0,ssp585,Tekirdağ,2088,12,0.604,-1.386
MRI-ESM2-0,ssp585,Tekirdağ,2089,1,0.949,-1.091
MRI-ESM2-0,ssp585,Tekirdağ,2089,2,0.381,-1.581
MRI-ESM2-0,ssp585,Tekirdağ,2089,3,-0.02,-1.978
MRI-ESM2-0,ssp585,Tekirdağ,2089,4,-0.307,-2.323
MRI-ESM2-0,ssp585,Tekirdağ,2089,5,0.063,-2.016
MRI-ESM2-0,ssp585,Tekirdağ,2089,6,-0.079,-2.332
MRI-ESM2-0,ssp585,Tekirdağ,2089,7,-0.089,-2.184
MRI-ESM2-0,ssp585,Tekirdağ,2089,8,-0.161,-2.061
MRI-ESM2-0,ssp585,Tekirdağ,2089,9,0.007,-1.881
MRI-ESM2-0,ssp585,Tekirdağ,2089,10,-0.892,-4.753
MRI-ESM2-0,ssp585,Tekirdağ,2089,11,-0.323,-2.386
MRI-ESM2-0,ssp585,Tekirdağ,2089,12,-0.605,-2.52
MRI-ESM2-0,ssp585,Tekirdağ,2090,1,-1.149,-3.099
MRI-ESM2-0,ssp585,Tekirdağ,2090,2,-0.311,-2.323
MRI-ESM2-0,ssp585,Tekirdağ,2090,3,-0.334,-2.088
MRI-ESM2-0,ssp585,Tekirdağ,2090,4,-0.124,-1.918
MRI-ESM2-0,ssp585,Tekirdağ,2090,5,-0.541,-2.349
MRI-ESM2-0,ssp585,Tekirdağ,2090,6,-0.385,-2.201
MRI-ESM2-0,ssp585,Tekirdağ,2090,7,-0.176,-1.813
MRI-ESM2-0,ssp585,Tekirdağ,2090,8,-0.186,-1.53
MRI-ESM2-0,ssp585,Tekirdağ,2090,9,-0.358,-1.789
MRI-ESM2-0,ssp585,Tekirdağ,2090,10,-0.38,-1.768
MRI-ESM2-0,ssp585,Tekirdağ,2090,11,-1.301,-2.532
MRI-ESM2-0,ssp585,Tekirdağ,2090,12,-1.189,-2.452
MRI-ESM2-0,ssp585,Tekirdağ,2091,1,-1.383,-2.693
MRI-ESM2-0,ssp585,Tekirdağ,2091,2,-1.161,-2.436
MRI-ESM2-0,ssp585,Tekirdağ,2091,3,-0.932,-2.124
MRI-ESM2-0,ssp585,Tekirdağ,2091,4,-1.107,-2.289
MRI-ESM2-0,ssp585,Tekirdağ,2091,5,-1.444,-2.593
MRI-ESM2-0,ssp585,Tekirdağ,2091,6,-1.834,-3.062
MRI-ESM2-0,ssp585,Tekirdağ,2091,7,-2.337,-3.801
MRI-ESM2-0,ssp585,Tekirdağ,2091,8,-2.265,-3.313
MRI-ESM2-0,ssp585,Tekirdağ,2091,9,-1.5,-3.01
MRI-ESM2-0,ssp585,Tekirdağ,2091,10,-0.913,-4.753
MRI-ESM2-0,ssp585,Tekirdağ,2091,11,-0.825,-2.611
MRI-ESM2-0,ssp585,Tekirdağ,2091,12,-0.612,-2.484
MRI-ESM2-0,ssp585,Tekirdağ,2092,1,-0.52,-2.655
MRI-ESM2-0,ssp585,Tekirdağ,2092,2,-0.558,-2.596
MRI-ESM2-0,ssp585,Tekirdağ,2092,3,-0.481,-2.385
MRI-ESM2-0,ssp585,Tekirdağ,2092,4,-0.483,-2.467
MRI-ESM2-0,ssp585,Tekirdağ,2092,5,-0.226,-2.326
MRI-ESM2-0,ssp585,Tekirdağ,2092,6,-0.081,-2.306
MRI-ESM2-0,ssp585,Tekirdağ,2092,7,0.112,-1.93
MRI-ESM2-0,ssp585,Tekirdağ,2092,8,0.116,-1.798
MRI-ESM2-0,ssp585,Tekirdağ,2092,9,-0.373,-2.195
MRI-ESM2-0,ssp585,Tekirdağ,2092,10,-0.431,-2.614
MRI-ESM2-0,ssp585,Tekirdağ,2092,11,-0.809,-2.457
MRI-ESM2-0,ssp585,Tekirdağ,2092,12,-0.436,-2.124
MRI-ESM2-0,ssp585,Tekirdağ,2093,1,-0.452,-2.161
MRI-ESM2-0,ssp585,Tekirdağ,2093,2,-0.91,-2.414
MRI-ESM2-0,ssp585,Tekirdağ,2093,3,-1.218,-2.482
MRI-ESM2-0,ssp585,Tekirdağ,2093,4,-1.272,-2.586
MRI-ESM2-0,ssp585,Tekirdağ,2093,5,-1.393,-2.763
MRI-ESM2-0,ssp585,Tekirdağ,2093,6,-1.486,-2.992
MRI-ESM2-0,ssp585,Tekirdağ,2093,7,-1.383,-2.913
MRI-ESM2-0,ssp585,Tekirdağ,2093,8,-1.331,-2.732
MRI-ESM2-0,ssp585,Tekirdağ,2093,9,-1.095,-2.659
MRI-ESM2-0,ssp585,Tekirdağ,2093,10,-0.998,-4.753
MRI-ESM2-0,ssp585,Tekirdağ,2093,11,-0.745,-2.569
MRI-ESM2-0,ssp585,Tekirdağ,2093,12,-0.473,-2.306
MRI-ESM2-0,ssp585,Tekirdağ,2094,1,-0.828,-2.706
MRI-ESM2-0,ssp585,Tekirdağ,2094,2,-0.949,-2.68
MRI-ESM2-0,ssp585,Tekirdağ,2094,3,-0.016,-1.856
MRI-ESM2-0,ssp585,Tekirdağ,2094,4,0.108,-1.767
MRI-ESM2-0,ssp585,Tekirdağ,2094,5,-0.024,-2.108
MRI-ESM2-0,ssp585,Tekirdağ,2094,6,-0.071,-2.112
MRI-ESM2-0,ssp585,Tekirdağ,2094,7,-0.32,-2.345
MRI-ESM2-0,ssp585,Tekirdağ,2094,8,-0.299,-2.098
MRI-ESM2-0,ssp585,Tekirdağ,2094,9,-0.303,-2.29
MRI-ESM2-0,ssp585,Tekirdağ,2094,10,0.042,-2.231
MRI-ESM2-0,ssp585,Tekirdağ,2094,11,0.97,-1.29
MRI-ESM2-0,ssp585,Tekirdağ,2094,12,0.15,-2.058
MRI-ESM2-0,ssp585,Tekirdağ,2095,1,0.35,-2.047
MRI-ESM2-0,ssp585,Tekirdağ,2095,2,0.803,-1.416
MRI-ESM2-0,ssp585,Tekirdağ,2095,3,-0.053,-2.157
MRI-ESM2-0,ssp585,Tekirdağ,2095,4,-0.248,-2.278
MRI-ESM2-0,ssp585,Tekirdağ,2095,5,-0.523,-2.489
MRI-ESM2-0,ssp585,Tekirdağ,2095,6,-0.476,-2.545
MRI-ESM2-0,ssp585,Tekirdağ,2095,7,-0.578,-2.694
MRI-ESM2-0,ssp585,Tekirdağ,2095,8,-0.544,-2.575
MRI-ESM2-0,ssp585,Tekirdağ,2095,9,-0.667,-2.544
MRI-ESM2-0,ssp585,Tekirdağ,2095,10,-1.885,-4.753
MRI-ESM2-0,ssp585,Tekirdağ,2095,11,-3.966,-4.251
MRI-ESM2-0,ssp585,Tekirdağ,2095,12,-2.001,-3.386
MRI-ESM2-0,ssp585,Tekirdağ,2096,1,-1.987,-3.651
MRI-ESM2-0,ssp585,Tekirdağ,2096,2,-2.136,-3.569
MRI-ESM2-0,ssp585,Tekirdağ,2096,3,-1.566,-2.957
MRI-ESM2-0,ssp585,Tekirdağ,2096,4,-0.907,-2.71
MRI-ESM2-0,ssp585,Tekirdağ,2096,5,-0.632,-2.64
MRI-ESM2-0,ssp585,Tekirdağ,2096,6,-0.63,-2.699
MRI-ESM2-0,ssp585,Tekirdağ,2096,7,-0.652,-2.23
MRI-ESM2-0,ssp585,Tekirdağ,2096,8,-0.636,-1.873
MRI-ESM2-0,ssp585,Tekirdağ,2096,9,-0.486,-1.757
MRI-ESM2-0,ssp585,Tekirdağ,2096,10,0.519,-0.526
MRI-ESM2-0,ssp585,Tekirdağ,2096,11,0.865,-0.406
MRI-ESM2-0,ssp585,Tekirdağ,2096,12,0.386,-0.952
MRI-ESM2-0,ssp585,Tekirdağ,2097,1,0.294,-1.047
MRI-ESM2-0,ssp585,Tekirdağ,2097,2,0.097,-1.18
MRI-ESM2-0,ssp585,Tekirdağ,2097,3,-0.183,-1.456
MRI-ESM2-0,ssp585,Tekirdağ,2097,4,-0.793,-2.09
MRI-ESM2-0,ssp585,Tekirdağ,2097,5,-1.032,-2.264
MRI-ESM2-0,ssp585,Tekirdağ,2097,6,-1.058,-2.965
MRI-ESM2-0,ssp585,Tekirdağ,2097,7,-0.976,-3.223
MRI-ESM2-0,ssp585,Tekirdağ,2097,8,-0.802,-2.822
MRI-ESM2-0,ssp585,Tekirdağ,2097,9,-0.193,-2.475
MRI-ESM2-0,ssp585,Tekirdağ,2097,10,-1.105,-4.753
MRI-ESM2-0,ssp585,Tekirdağ,2097,11,-0.823,-3.016
MRI-ESM2-0,ssp585,Tekirdağ,2097,12,-1.045,-3.048
MRI-ESM2-0,ssp585,Tekirdağ,2098,1,-1.007,-3.229
MRI-ESM2-0,ssp585,Tekirdağ,2098,2,-0.934,-3.096
MRI-ESM2-0,ssp585,Tekirdağ,2098,3,-0.847,-2.844
MRI-ESM2-0,ssp585,Tekirdağ,2098,4,-0.797,-2.809
MRI-ESM2-0,ssp585,Tekirdağ,2098,5,-0.821,-3.034
MRI-ESM2-0,ssp585,Tekirdağ,2098,6,-0.862,-2.834
MRI-ESM2-0,ssp585,Tekirdağ,2098,7,-1.003,-2.714
MRI-ESM2-0,ssp585,Tekirdağ,2098,8,-1.055,-2.657
MRI-ESM2-0,ssp585,Tekirdağ,2098,9,-1.851,-3.16
MRI-ESM2-0,ssp585,Tekirdağ,2098,10,-1.835,-4.753
MRI-ESM2-0,ssp585,Tekirdağ,2098,11,-3.571,-4.017
MRI-ESM2-0,ssp585,Tekirdağ,2098,12,-3.586,-4.067
MRI-ESM2-0,ssp585,Tekirdağ,2099,1,-2.668,-3.979
MRI-ESM2-0,ssp585,Tekirdağ,2099,2,-2.513,-3.567
MRI-ESM2-0,ssp585,Tekirdağ,2099,3,-2.381,-3.314
MRI-ESM2-0,ssp585,Tekirdağ,2099,4,-1.631,-3.131
MRI-ESM2-0,ssp585,Tekirdağ,2099,5,-1.716,-3.267
MRI-ESM2-0,ssp585,Tekirdağ,2099,6,-1.465,-3.193
MRI-ESM2-0,ssp585,Tekirdağ,2099,7,-1.508,-3.118
MRI-ESM2-0,ssp585,Tekirdağ,2099,8,-1.392,-2.712
MRI-ESM2-0,ssp585,Tekirdağ,2099,9,-1.311,-2.79
MRI-ESM2-0,ssp585,Tekirdağ,2099,10,-1.017,-4.753
MRI-ESM2-0,ssp585,Tekirdağ,2099,11,-0.744,-2.669
MRI-ESM2-0,ssp585,Tekirdağ,2099,12,-0.097,-2.099
MRI-ESM2-0,ssp585,Tekirdağ,2100,1,-0.844,-2.852
MRI-ESM2-0,ssp585,Tekirdağ,2100,2,-0.193,-2.28
